@RELATION imagette

@ATTRIBUTE label {Accident, Bomb, Car, Casualty, Electricity, Fire, FireBrigade, Flood, Gas, Injury, Paramedics, Person, Police, RoadBlock}
@ATTRIBUTE RatioBW_Global numeric
@ATTRIBUTE NbLinesBlackPixels_Global numeric
@ATTRIBUTE NbColsBlackPixels_Global numeric
@ATTRIBUTE HoughLines_Global numeric
@ATTRIBUTE HoughCircles_Global numeric
@ATTRIBUTE BoundingBoxNumber_Global numeric
@ATTRIBUTE GravityCenterX_Global numeric
@ATTRIBUTE GravityCenterY_Global numeric
@ATTRIBUTE CannyEdges_Global numeric
@ATTRIBUTE HWRatio_Global numeric
@ATTRIBUTE RatioBW_3x3_00 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_00 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_00 numeric
@ATTRIBUTE HoughLines_3x3_00 numeric
@ATTRIBUTE HoughCircles_3x3_00 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_00 numeric
@ATTRIBUTE GravityCenterX_3x3_00 numeric
@ATTRIBUTE GravityCenterY_3x3_00 numeric
@ATTRIBUTE CannyEdges_3x3_00 numeric
@ATTRIBUTE RatioBW_3x3_01 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_01 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_01 numeric
@ATTRIBUTE HoughLines_3x3_01 numeric
@ATTRIBUTE HoughCircles_3x3_01 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_01 numeric
@ATTRIBUTE GravityCenterX_3x3_01 numeric
@ATTRIBUTE GravityCenterY_3x3_01 numeric
@ATTRIBUTE CannyEdges_3x3_01 numeric
@ATTRIBUTE RatioBW_3x3_02 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_02 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_02 numeric
@ATTRIBUTE HoughLines_3x3_02 numeric
@ATTRIBUTE HoughCircles_3x3_02 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_02 numeric
@ATTRIBUTE GravityCenterX_3x3_02 numeric
@ATTRIBUTE GravityCenterY_3x3_02 numeric
@ATTRIBUTE CannyEdges_3x3_02 numeric
@ATTRIBUTE RatioBW_3x3_10 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_10 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_10 numeric
@ATTRIBUTE HoughLines_3x3_10 numeric
@ATTRIBUTE HoughCircles_3x3_10 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_10 numeric
@ATTRIBUTE GravityCenterX_3x3_10 numeric
@ATTRIBUTE GravityCenterY_3x3_10 numeric
@ATTRIBUTE CannyEdges_3x3_10 numeric
@ATTRIBUTE RatioBW_3x3_11 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_11 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_11 numeric
@ATTRIBUTE HoughLines_3x3_11 numeric
@ATTRIBUTE HoughCircles_3x3_11 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_11 numeric
@ATTRIBUTE GravityCenterX_3x3_11 numeric
@ATTRIBUTE GravityCenterY_3x3_11 numeric
@ATTRIBUTE CannyEdges_3x3_11 numeric
@ATTRIBUTE RatioBW_3x3_12 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_12 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_12 numeric
@ATTRIBUTE HoughLines_3x3_12 numeric
@ATTRIBUTE HoughCircles_3x3_12 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_12 numeric
@ATTRIBUTE GravityCenterX_3x3_12 numeric
@ATTRIBUTE GravityCenterY_3x3_12 numeric
@ATTRIBUTE CannyEdges_3x3_12 numeric
@ATTRIBUTE RatioBW_3x3_20 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_20 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_20 numeric
@ATTRIBUTE HoughLines_3x3_20 numeric
@ATTRIBUTE HoughCircles_3x3_20 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_20 numeric
@ATTRIBUTE GravityCenterX_3x3_20 numeric
@ATTRIBUTE GravityCenterY_3x3_20 numeric
@ATTRIBUTE CannyEdges_3x3_20 numeric
@ATTRIBUTE RatioBW_3x3_21 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_21 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_21 numeric
@ATTRIBUTE HoughLines_3x3_21 numeric
@ATTRIBUTE HoughCircles_3x3_21 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_21 numeric
@ATTRIBUTE GravityCenterX_3x3_21 numeric
@ATTRIBUTE GravityCenterY_3x3_21 numeric
@ATTRIBUTE CannyEdges_3x3_21 numeric
@ATTRIBUTE RatioBW_3x3_22 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_22 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_22 numeric
@ATTRIBUTE HoughLines_3x3_22 numeric
@ATTRIBUTE HoughCircles_3x3_22 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_22 numeric
@ATTRIBUTE GravityCenterX_3x3_22 numeric
@ATTRIBUTE GravityCenterY_3x3_22 numeric
@ATTRIBUTE CannyEdges_3x3_22 numeric
@ATTRIBUTE RatioBW_2x2_00 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_00 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_00 numeric
@ATTRIBUTE HoughLines_2x2_00 numeric
@ATTRIBUTE HoughCircles_2x2_00 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_00 numeric
@ATTRIBUTE GravityCenterX_2x2_00 numeric
@ATTRIBUTE GravityCenterY_2x2_00 numeric
@ATTRIBUTE CannyEdges_2x2_00 numeric
@ATTRIBUTE RatioBW_2x2_01 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_01 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_01 numeric
@ATTRIBUTE HoughLines_2x2_01 numeric
@ATTRIBUTE HoughCircles_2x2_01 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_01 numeric
@ATTRIBUTE GravityCenterX_2x2_01 numeric
@ATTRIBUTE GravityCenterY_2x2_01 numeric
@ATTRIBUTE CannyEdges_2x2_01 numeric
@ATTRIBUTE RatioBW_2x2_10 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_10 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_10 numeric
@ATTRIBUTE HoughLines_2x2_10 numeric
@ATTRIBUTE HoughCircles_2x2_10 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_10 numeric
@ATTRIBUTE GravityCenterX_2x2_10 numeric
@ATTRIBUTE GravityCenterY_2x2_10 numeric
@ATTRIBUTE CannyEdges_2x2_10 numeric
@ATTRIBUTE RatioBW_2x2_11 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_11 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_11 numeric
@ATTRIBUTE HoughLines_2x2_11 numeric
@ATTRIBUTE HoughCircles_2x2_11 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_11 numeric
@ATTRIBUTE GravityCenterX_2x2_11 numeric
@ATTRIBUTE GravityCenterY_2x2_11 numeric
@ATTRIBUTE CannyEdges_2x2_11 numeric

@DATA
Injury, 20.6144, 0.901235, 0.982558, 11, 15, 5, 76.6935, 37.8899, 6, 0.47093, 54.256, 0.851852, 0.894737, 0, 3, 3, 0, 0, 3, 63.2229, 1, 1, 0, 3, 1, 45.117, 13.2795, 5, 40.4159, 0.666667, 0.859649, 0, 0, 1, 0, 0, 2, 23.5218, 0.962963, 0.298246, 0, 0, 2, 0, 0, 1, 69.0058, 1, 1, 0, 0, 2, 0, 0, 6, 20.9877, 0.851852, 0.263158, 0, 0, 1, 0, 0, 2, 30.4094, 1, 0.508772, 0, 1, 2, 0, 0, 2, 45.2892, 1, 0.684211, 0, 2, 2, 0, 0, 2, 47.4984, 1, 0.947368, 0, 1, 2, 0, 0, 3, 64.0407, 1, 1, 0, 7, 2, 0, 0, 0, 55.843, 0.95, 1, 0, 5, 2, 0, 0, 0, 41.4244, 1, 0.94186, 2, 6, 2, 0, 0, 1, 51.3954, 1, 1, 1, 8, 2, 43.2274, 20.7769, 0
Bomb, 15.4778, 0.986928, 0.965517, 2, 8, 4, 61.4091, 75.3718, 6, 1.31897, 0.0515996, 0, 0, 0, 0, 1, 0, 0, 0, 43.3437, 1, 0.973684, 0, 1, 2, 0, 0, 2, 48.968, 1, 1, 0, 2, 2, 0, 0, 3, 42.8793, 0.980392, 0.921053, 0, 1, 2, 18.6258, 33.0517, 2, 23.2714, 0.313726, 1, 0, 4, 1, 0, 0, 3, 28.1218, 0.411765, 1, 0, 1, 1, 0, 0, 2, 16.6151, 0.352941, 0.657895, 0, 1, 1, 0, 0, 3, 44.9948, 1, 1, 0, 2, 2, 15.6565, 24.2244, 2, 41.1249, 0.882353, 1, 0, 1, 2, 20.3269, 13.0239, 2, 23.843, 0.736842, 0.810345, 0, 2, 2, 0, 0, 1, 43.3303, 1, 1, 0, 3, 1, 17.1483, 18.6018, 0, 44.2604, 1, 0.948276, 0, 5, 2, 0, 0, 3, 40.6307, 1, 1, 0, 3, 2, 29.7205, 46.151, 2
Fire, 19.7586, 0.980645, 0.978417, 7, 8, 5, 63.8044, 70.6628, 6, 1.11511, 37.6385, 1, 0.521739, 0, 1, 2, 25.463, 23.4655, 2, 47.7408, 1, 1, 0, 3, 3, 0, 0, 2, 43.393, 1, 1, 0, 3, 2, 21.8855, 24.842, 2, 47.5277, 0.627451, 1, 0, 2, 2, 0, 0, 7, 12.3188, 0.392157, 0.478261, 0, 0, 1, 0, 0, 0, 21.867, 0.235294, 1, 2, 0, 1, 0, 0, 1, 47.8687, 0.941176, 0.826087, 0, 2, 3, 24.9252, 28.0631, 3, 45.8653, 1, 1, 0, 4, 2, 25.9986, 31.2188, 4, 44.7997, 1, 1, 0, 4, 2, 24.7294, 24.201, 2, 49.3507, 1, 0.855072, 1, 4, 2, 29.2744, 44.2752, 3, 42.3678, 1, 1, 0, 3, 2, 19.8332, 46.1384, 2, 53.4914, 1, 0.913043, 0, 4, 3, 38.7328, 28.2466, 5, 38.8293, 1, 1, 0, 5, 2, 0, 0, 2
Casualty, 23.2132, 0.990654, 0.933333, 14, 11, 4, 43.1933, 43.2051, 8, 1.01905, 40.898, 0.542857, 1, 0, 1, 2, 18.0881, 23.7068, 3, 11.102, 0.4, 0.457143, 0, 0, 1, 0, 0, 1, 25.2245, 0.857143, 0.457143, 0, 3, 1, 0, 0, 3, 86.0408, 1, 1, 0, 4, 1, 0, 0, 4, 89.3878, 1, 1, 0, 2, 0, 0, 0, 5, 37.6327, 1, 0.914286, 0, 2, 1, 0, 0, 4, 47.102, 1, 0.685714, 0, 1, 1, 0, 0, 3, 19.5918, 0.8, 0.428571, 0, 1, 1, 0, 0, 2, 51.2653, 0.857143, 1, 0, 1, 2, 0, 0, 2, 59.1437, 1, 1, 0, 5, 2, 0, 0, 3, 38.4253, 1, 0.673077, 0, 3, 2, 0, 0, 3, 65.312, 1, 0.826923, 1, 4, 1, 30.9507, 23.9717, 4, 46.9884, 0.924528, 1, 2, 2, 2, 0, 0, 2
Person, 17.7778, 0.987654, 0.741176, 8, 8, 6, 38.8775, 66.9185, 8, 1.90588, 42.9894, 0.907407, 0.714286, 0, 0, 1, 0, 0, 2, 25.8598, 0.296296, 1, 0, 2, 1, 13.2261, 13.1928, 3, 31.3492, 0.648148, 0.928571, 0, 0, 2, 0, 0, 3, 72.0899, 1, 1, 0, 1, 1, 0, 0, 8, 61.4418, 1, 1, 1, 1, 1, 0, 0, 3, 58.9286, 1, 1, 0, 2, 2, 0, 0, 3, 32.1429, 0.814815, 1, 0, 0, 1, 0, 0, 1, 18.4524, 0.240741, 1, 0, 2, 1, 0, 0, 2, 9.39153, 0.351852, 0.357143, 0, 0, 1, 0, 0, 1, 65.8436, 1, 1, 2, 4, 3, 26.7069, 50.4523, 1, 42.8571, 1, 0.97619, 2, 3, 2, 0, 0, 3, 54.9971, 1, 1, 0, 3, 2, 0, 0, 0, 25.5144, 1, 0.595238, 1, 2, 1, 0, 0, 1
Injury, 17.4049, 0.8, 0.98913, 2, 19, 4, 81.3779, 37.7821, 8, 0.434783, 32.2825, 0.615385, 0.803279, 0, 1, 1, 0, 0, 2, 69.7352, 1, 1, 0, 3, 1, 0, 0, 6, 41.488, 0.730769, 0.803279, 0, 0, 1, 26.7925, 12.0496, 2, 19.1047, 0.807692, 0.311475, 0, 0, 1, 0, 0, 2, 66.5195, 1, 1, 0, 0, 2, 0, 0, 5, 10.0883, 0.5, 0.229508, 0, 0, 1, 0, 0, 0, 34.2371, 1, 0.622951, 0, 2, 2, 0, 0, 2, 47.604, 1, 0.803279, 0, 2, 2, 0, 0, 3, 29.7604, 1, 0.557377, 0, 2, 2, 0, 0, 4, 58.5054, 0.9, 1, 0, 6, 1, 21.2996, 17.1699, 1, 48.8587, 0.825, 1, 1, 4, 2, 0, 0, 0, 41.4674, 1, 0.891304, 1, 10, 2, 40.7957, 25.0107, 2, 34.8641, 1, 1, 0, 7, 2, 67.1133, 19.2041, 2
Bomb, 15.2166, 0.993711, 0.953704, 2, 8, 3, 64.7877, 87.5905, 6, 1.47222, 0, 0, 0, 0, 0, 1, 0, 0, 0, 30.2935, 0.679245, 0.861111, 0, 0, 2, 0, 0, 2, 50.9434, 1, 1, 0, 3, 1, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 32.0755, 0.584906, 1, 0, 2, 2, 0, 0, 2, 27.3585, 0.45283, 1, 0, 2, 1, 0, 0, 2, 54.7694, 1, 0.888889, 0, 4, 2, 0, 0, 3, 50.9958, 1, 0.805556, 0, 2, 2, 13.1868, 35.2121, 3, 35.8491, 0.867925, 0.805556, 0, 0, 2, 15.2426, 20.7557, 2, 9.6812, 0.253165, 0.555556, 0, 0, 1, 0, 0, 2, 46.8354, 1, 1, 0, 3, 2, 16.0666, 34.5514, 1, 50.8439, 1, 1, 0, 6, 2, 28.5792, 43.2225, 1, 41.5377, 1, 0.907407, 0, 2, 2, 27.7243, 46.9138, 0
Flood, 20.5365, 0.864516, 0.968421, 21, 14, 7, 94.512, 76.8039, 9, 0.815789, 32.1818, 0.745098, 0.984127, 1, 4, 2, 0, 0, 4, 42.9194, 0.901961, 1, 0, 7, 2, 0, 0, 2, 40.1494, 1, 0.968254, 0, 5, 2, 15.1196, 24.3946, 4, 43.5107, 0.882353, 0.984127, 0, 4, 2, 24.7995, 26.3907, 3, 46.6542, 1, 1, 2, 6, 2, 0, 0, 3, 46.592, 0.901961, 1, 0, 6, 2, 0, 0, 2, 37.6595, 0.803922, 1, 0, 2, 2, 26.6337, 27.3632, 3, 47.1211, 1, 1, 1, 4, 2, 0, 0, 6, 49.6732, 1, 1, 0, 3, 3, 48.9041, 23.8598, 3, 47.5461, 0.961039, 1, 1, 9, 2, 43.8752, 16.7742, 5, 51.8934, 1, 1, 1, 9, 2, 34.9576, 39.7574, 6, 55.2973, 1, 1, 1, 11, 3, 44.9489, 25.0625, 9, 50.5537, 1, 1, 5, 8, 3, 0, 0, 5
Casualty, 26.2626, 0.988889, 0.959596, 6, 9, 4, 50.755, 43.8092, 6, 0.909091, 56.0606, 0.966667, 1, 0, 0, 2, 0, 0, 2, 0.40404, 0.0333333, 0.030303, 0, 0, 1, 0, 0, 0, 26.9697, 0.833333, 0.454545, 0, 1, 1, 0, 0, 2, 88.9899, 1, 1, 0, 3, 0, 0, 0, 4, 72.9293, 1, 1, 0, 0, 1, 0, 0, 3, 39.697, 0.966667, 0.757576, 0, 0, 1, 0, 0, 2, 78.3838, 1, 1, 0, 1, 1, 0, 0, 3, 49.4949, 1, 0.818182, 0, 3, 1, 0, 0, 2, 32.4242, 0.533333, 0.878788, 0, 1, 1, 0, 0, 2, 60.6803, 1, 1, 0, 4, 1, 0, 0, 2, 37.8685, 1, 0.673469, 0, 3, 2, 0, 0, 2, 82.0862, 1, 1, 0, 4, 1, 19.1711, 17.6441, 2, 48.1633, 0.733333, 1, 0, 4, 2, 0, 0, 3
Injury, 17.1683, 0.820513, 0.994565, 9, 17, 4, 82.6216, 42.1542, 6, 0.423913, 11.0971, 0.307692, 0.491803, 0, 0, 1, 0, 0, 0, 68.2219, 1, 1, 0, 6, 2, 0, 0, 5, 55.9899, 1, 0.95082, 0, 4, 2, 0, 0, 3, 9.64691, 0.461538, 0.245902, 0, 0, 1, 0, 0, 1, 66.2673, 1, 1, 1, 2, 2, 0, 0, 4, 15.6999, 0.692308, 0.262295, 0, 1, 1, 0, 0, 0, 31.9672, 1, 0.590164, 0, 1, 2, 0, 0, 3, 47.8562, 1, 0.754098, 0, 4, 2, 0, 0, 3, 30.7692, 0.961538, 0.622951, 0, 0, 1, 0, 0, 2, 37.6812, 0.666667, 1, 1, 2, 1, 0, 0, 1, 67.5864, 1, 1, 0, 7, 2, 0, 0, 0, 32.2185, 1, 0.934783, 1, 3, 2, 0, 0, 1, 43.4504, 1, 1, 4, 5, 2, 0, 0, 0
Person, 17.8948, 0.984536, 0.875, 12, 6, 5, 40.7358, 85.0741, 6, 2.20455, 34.9138, 0.828125, 0.586207, 0, 0, 1, 0, 0, 3, 23.4375, 0.25, 1, 0, 0, 1, 0, 0, 3, 34.9677, 0.59375, 1, 1, 2, 1, 0, 0, 3, 64.6552, 0.984375, 1, 0, 3, 2, 0, 0, 9, 59.4828, 1, 1, 1, 1, 1, 0, 0, 3, 56.6272, 0.890625, 1, 0, 1, 2, 0, 0, 3, 31.8427, 0.75, 1, 0, 0, 1, 0, 0, 3, 16.056, 0.203125, 1, 0, 0, 1, 0, 0, 2, 15.625, 0.34375, 0.655172, 0, 2, 1, 0, 0, 1, 59.2315, 1, 1, 3, 4, 3, 0, 0, 2, 43.1818, 1, 1, 3, 4, 2, 26.9618, 61.1068, 3, 49.5314, 1, 1, 1, 4, 3, 0, 0, 1, 26.1949, 0.969072, 0.772727, 1, 2, 2, 0, 0, 1
Fire, 20.8058, 0.971223, 0.976, 3, 9, 6, 71.5664, 61.5542, 9, 1.112, 58.8017, 1, 0.804878, 0, 2, 1, 0, 0, 3, 53.4464, 1, 1, 0, 3, 2, 22.7268, 21.3715, 3, 47.8261, 1, 1, 0, 3, 2, 0, 0, 2, 51.9618, 0.804348, 1, 0, 3, 2, 0, 0, 6, 0.530223, 0, 0.0487805, 0, 0, 1, 0, 0, 0, 23.4889, 0.26087, 1, 0, 0, 1, 0, 0, 1, 47.4549, 0.978261, 0.634146, 0, 1, 2, 15.7489, 22.9158, 3, 50.3712, 1, 1, 0, 3, 2, 0, 0, 2, 46.5005, 1, 1, 0, 1, 2, 21.618, 20.2461, 2, 63.8149, 1, 1, 1, 5, 3, 0, 0, 1, 39.8083, 1, 1, 0, 4, 2, 13.7336, 38.5891, 1, 51.4025, 1, 0.870968, 0, 6, 3, 34.463, 22.2379, 0, 43.7821, 1, 1, 0, 3, 2, 34.0769, 48.6604, 1
Casualty, 26.4734, 0.988889, 0.967391, 11, 10, 5, 44.1027, 42.8397, 6, 0.978261, 54.1111, 1, 0.866667, 0, 0, 1, 0, 0, 2, 45.7778, 1, 0.733333, 0, 0, 1, 0, 0, 3, 53, 1, 0.8, 0, 1, 1, 0, 0, 3, 92.8889, 1, 1, 0, 1, 0, 0, 0, 5, 70.3333, 1, 1, 0, 3, 2, 0, 0, 2, 67.5555, 1, 1, 0, 3, 2, 0, 0, 3, 68.1111, 1, 1, 0, 0, 1, 0, 0, 3, 18.3333, 0.533333, 0.566667, 0, 0, 1, 0, 0, 1, 7.11111, 0.533333, 0.166667, 0, 0, 1, 0, 0, 0, 74.2512, 1, 1, 1, 2, 2, 0, 0, 4, 63.6715, 1, 0.891304, 0, 5, 2, 0, 0, 3, 74.6377, 1, 1, 0, 4, 2, 34.1151, 15.9016, 4, 30.0483, 1, 0.434783, 0, 4, 1, 0, 0, 3
Flood, 17.4223, 0.874172, 0.94359, 15, 16, 3, 96.0172, 74.8623, 15, 0.774359, 29.6615, 0.84, 0.876923, 0, 5, 2, 0, 0, 4, 37.2615, 1, 0.830769, 2, 4, 2, 27.8156, 22.6571, 3, 28.4615, 1, 0.661538, 0, 3, 2, 0, 0, 4, 42.0923, 0.86, 1, 0, 5, 2, 26.0065, 22.1956, 6, 41.0462, 0.82, 1, 0, 3, 2, 28.7649, 26.4419, 4, 43.3846, 0.82, 1, 4, 4, 2, 0, 0, 3, 35.5385, 0.96, 0.907692, 0, 3, 1, 50.7936, 35.8521, 8, 34.8923, 0.82, 1, 0, 1, 2, 0, 0, 4, 43.4154, 0.84, 1, 4, 5, 2, 0, 0, 2, 44.0275, 0.946667, 1, 0, 11, 2, 0, 0, 8, 40.1375, 1, 0.896907, 0, 8, 2, 43.4729, 27.8536, 3, 53.5808, 1, 0.958763, 0, 12, 3, 63.9011, 43.9497, 4, 44.1375, 0.906667, 1, 4, 9, 2, 46.1964, 36.2225, 3
Bomb, 15.6268, 0.985714, 0.867347, 0, 8, 3, 52.2065, 63.5233, 8, 1.42857, 2.24185, 0.0869565, 0.21875, 0, 0, 1, 0, 0, 0, 49.8641, 1, 1, 0, 1, 2, 13.6065, 14.5764, 2, 49.1848, 1, 1, 0, 3, 1, 0, 0, 2, 22.6902, 0.543478, 1, 0, 2, 1, 0, 0, 2, 58.288, 1, 1, 0, 3, 1, 0, 0, 3, 34.4429, 0.978261, 1, 0, 2, 1, 0, 0, 2, 57.4728, 0.891304, 1, 0, 1, 1, 0, 0, 5, 24.2527, 0.891304, 0.375, 0, 0, 1, 0, 0, 1, 23.5054, 0.804348, 0.375, 0, 0, 1, 0, 0, 1, 31.137, 0.457143, 0.918367, 0, 0, 1, 0, 0, 0, 48.0175, 1, 1, 0, 3, 1, 0, 0, 1, 53.3819, 1, 1, 0, 4, 2, 0, 0, 2, 37.8717, 0.985714, 0.591837, 0, 0, 2, 19.5622, 38.2766, 0
Casualty, 25.8062, 0.981132, 0.972727, 15, 12, 5, 51.5331, 50.3153, 9, 0.963636, 57.5397, 0.771429, 1, 0, 2, 1, 0, 0, 2, 9.20635, 0.428571, 0.361111, 0, 0, 1, 0, 0, 1, 45.2381, 1, 0.666667, 0, 3, 1, 0, 0, 3, 83.0159, 1, 1, 0, 3, 2, 0, 0, 4, 90.4762, 1, 1, 0, 2, 0, 0, 0, 3, 17.3016, 0.628571, 0.583333, 0, 1, 1, 0, 0, 1, 59.8413, 1, 0.861111, 0, 1, 1, 0, 0, 3, 18.9683, 0.771429, 0.5, 0, 0, 1, 0, 0, 2, 48.0159, 0.857143, 1, 0, 0, 2, 0, 0, 3, 64.7341, 1, 1, 0, 5, 2, 31.2273, 26.4825, 4, 43.705, 1, 0.8, 2, 4, 2, 25.595, 25.8066, 2, 64.3568, 1, 0.890909, 0, 3, 1, 35.1101, 23.5081, 2, 43.5678, 0.90566, 1, 6, 2, 2, 0, 0, 3
Fire, 21.0209, 0.974359, 0.992593, 7, 10, 5, 66.9195, 63.3419, 8, 1.15556, 13.1624, 0.653846, 0.333333, 0, 0, 1, 0, 0, 2, 50.7265, 1, 1, 0, 2, 2, 22.4033, 28.7777, 4, 44.4017, 1, 1, 0, 3, 2, 0, 0, 2, 60.0855, 1, 1, 0, 3, 2, 20.2002, 20.9193, 6, 15.8974, 0.538462, 0.555556, 0, 0, 1, 0, 0, 2, 26.1538, 0.307692, 1, 0, 2, 1, 0, 0, 1, 56.1111, 1, 0.8, 0, 5, 1, 0, 0, 6, 46.7521, 1, 1, 0, 2, 2, 0, 0, 2, 44.0171, 1, 1, 0, 0, 2, 18.4035, 19.7927, 2, 42.1737, 1, 0.865672, 1, 4, 2, 42.8355, 63.4782, 1, 43.3027, 1, 1, 1, 5, 1, 0, 0, 2, 62.9162, 1, 1, 0, 6, 2, 41.4619, 51.5843, 6, 37.9832, 1, 1, 0, 5, 2, 40.0652, 44.5102, 2
Injury, 15.4254, 0.74359, 1, 8, 16, 4, 84.3585, 44.0067, 7, 0.496815, 0, 0, 0, 0, 0, 1, 0, 0, 0, 54.9556, 0.846154, 1, 0, 3, 2, 0, 0, 4, 40.5325, 0.730769, 1, 0, 2, 1, 0, 0, 2, 10.7988, 0.461538, 0.288462, 0, 0, 1, 0, 0, 1, 60.7249, 1, 1, 0, 2, 2, 0, 0, 3, 32.1746, 0.961538, 0.788462, 0, 1, 2, 0, 0, 1, 34.5414, 1, 0.673077, 0, 3, 2, 0, 0, 2, 43.0473, 1, 0.673077, 0, 3, 2, 0, 0, 3, 41.716, 1, 0.865385, 0, 0, 2, 0, 0, 3, 18.1788, 0.666667, 0.5, 0, 0, 1, 0, 0, 0, 67.5871, 1, 1, 0, 5, 1, 48.3015, 10.7853, 0, 34.451, 1, 0.897436, 1, 5, 2, 0, 0, 1, 51.3478, 1, 1, 0, 5, 2, 0, 0, 2
Flood, 19.6783, 0.966102, 0.988701, 1, 15, 3, 89.191, 61.9452, 7, 0.666667, 30.2912, 0.692308, 1, 0, 0, 1, 0, 0, 5, 38.9396, 0.974359, 1, 0, 5, 2, 21.8343, 15.4653, 4, 44.8066, 1, 1, 0, 5, 2, 18.6061, 17.2711, 4, 42.2425, 0.923077, 0.949153, 0, 2, 2, 0, 0, 2, 39.1134, 0.974359, 1, 0, 1, 1, 0, 0, 4, 48.3268, 0.948718, 1, 0, 4, 3, 0, 0, 4, 43.6767, 1, 1, 0, 6, 2, 40.6316, 20.3797, 2, 40.3303, 1, 0.949153, 0, 3, 1, 44.9419, 17.7039, 5, 41.6341, 0.820513, 0.881356, 0, 3, 1, 0, 0, 2, 47.8621, 1, 1, 0, 5, 2, 40.2939, 29.7516, 5, 47.708, 1, 1, 1, 6, 2, 30.0119, 35.8324, 2, 49.2874, 1, 1, 1, 5, 2, 43.9013, 25.8004, 3, 52.8313, 0.949153, 1, 0, 7, 3, 0, 0, 2
Bomb, 10.5156, 0.887255, 0.748148, 1, 8, 3, 66.172, 105.009, 4, 1.51111, 0, 0, 0, 0, 0, 1, 0, 0, 0, 32.9412, 0.735294, 1, 0, 2, 2, 24.3699, 38.9637, 2, 38.4314, 1, 1, 0, 2, 2, 0, 0, 3, 23.6275, 0.661765, 0.577778, 0, 1, 1, 29.645, 41.6692, 3, 47.6144, 1, 0.911111, 0, 3, 3, 24.2787, 36.2858, 4, 33.4967, 0.985294, 0.911111, 0, 1, 2, 19.4187, 28.9019, 2, 34.8693, 0.911765, 1, 0, 4, 2, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 16.4033, 0.392157, 0.80597, 0, 3, 1, 0, 0, 2, 43.2836, 1, 1, 3, 4, 1, 34.5603, 46.6739, 2, 35.1771, 0.95098, 1, 1, 6, 2, 29.4704, 44.206, 0, 18.803, 0.803922, 0.313433, 0, 0, 1, 12.3375, 16.8887, 0
