@RELATION imagette

@ATTRIBUTE label {Accident, Bomb, Car, Casualty, Electricity, Fire, FireBrigade, Flood, Gas, Injury, Paramedics, Person, Police, RoadBlock}
@ATTRIBUTE RatioBW_Global numeric
@ATTRIBUTE NbLinesBlackPixels_Global numeric
@ATTRIBUTE NbColsBlackPixels_Global numeric
@ATTRIBUTE HoughLines_Global numeric
@ATTRIBUTE HoughCircles_Global numeric
@ATTRIBUTE BoundingBoxNumber_Global numeric
@ATTRIBUTE GravityCenterX_Global numeric
@ATTRIBUTE GravityCenterY_Global numeric
@ATTRIBUTE CannyEdges_Global numeric
@ATTRIBUTE HWRatio_Global numeric
@ATTRIBUTE RatioBW_3x3_00 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_00 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_00 numeric
@ATTRIBUTE HoughLines_3x3_00 numeric
@ATTRIBUTE HoughCircles_3x3_00 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_00 numeric
@ATTRIBUTE GravityCenterX_3x3_00 numeric
@ATTRIBUTE GravityCenterY_3x3_00 numeric
@ATTRIBUTE CannyEdges_3x3_00 numeric
@ATTRIBUTE RatioBW_3x3_01 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_01 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_01 numeric
@ATTRIBUTE HoughLines_3x3_01 numeric
@ATTRIBUTE HoughCircles_3x3_01 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_01 numeric
@ATTRIBUTE GravityCenterX_3x3_01 numeric
@ATTRIBUTE GravityCenterY_3x3_01 numeric
@ATTRIBUTE CannyEdges_3x3_01 numeric
@ATTRIBUTE RatioBW_3x3_02 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_02 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_02 numeric
@ATTRIBUTE HoughLines_3x3_02 numeric
@ATTRIBUTE HoughCircles_3x3_02 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_02 numeric
@ATTRIBUTE GravityCenterX_3x3_02 numeric
@ATTRIBUTE GravityCenterY_3x3_02 numeric
@ATTRIBUTE CannyEdges_3x3_02 numeric
@ATTRIBUTE RatioBW_3x3_10 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_10 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_10 numeric
@ATTRIBUTE HoughLines_3x3_10 numeric
@ATTRIBUTE HoughCircles_3x3_10 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_10 numeric
@ATTRIBUTE GravityCenterX_3x3_10 numeric
@ATTRIBUTE GravityCenterY_3x3_10 numeric
@ATTRIBUTE CannyEdges_3x3_10 numeric
@ATTRIBUTE RatioBW_3x3_11 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_11 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_11 numeric
@ATTRIBUTE HoughLines_3x3_11 numeric
@ATTRIBUTE HoughCircles_3x3_11 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_11 numeric
@ATTRIBUTE GravityCenterX_3x3_11 numeric
@ATTRIBUTE GravityCenterY_3x3_11 numeric
@ATTRIBUTE CannyEdges_3x3_11 numeric
@ATTRIBUTE RatioBW_3x3_12 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_12 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_12 numeric
@ATTRIBUTE HoughLines_3x3_12 numeric
@ATTRIBUTE HoughCircles_3x3_12 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_12 numeric
@ATTRIBUTE GravityCenterX_3x3_12 numeric
@ATTRIBUTE GravityCenterY_3x3_12 numeric
@ATTRIBUTE CannyEdges_3x3_12 numeric
@ATTRIBUTE RatioBW_3x3_20 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_20 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_20 numeric
@ATTRIBUTE HoughLines_3x3_20 numeric
@ATTRIBUTE HoughCircles_3x3_20 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_20 numeric
@ATTRIBUTE GravityCenterX_3x3_20 numeric
@ATTRIBUTE GravityCenterY_3x3_20 numeric
@ATTRIBUTE CannyEdges_3x3_20 numeric
@ATTRIBUTE RatioBW_3x3_21 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_21 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_21 numeric
@ATTRIBUTE HoughLines_3x3_21 numeric
@ATTRIBUTE HoughCircles_3x3_21 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_21 numeric
@ATTRIBUTE GravityCenterX_3x3_21 numeric
@ATTRIBUTE GravityCenterY_3x3_21 numeric
@ATTRIBUTE CannyEdges_3x3_21 numeric
@ATTRIBUTE RatioBW_3x3_22 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_22 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_22 numeric
@ATTRIBUTE HoughLines_3x3_22 numeric
@ATTRIBUTE HoughCircles_3x3_22 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_22 numeric
@ATTRIBUTE GravityCenterX_3x3_22 numeric
@ATTRIBUTE GravityCenterY_3x3_22 numeric
@ATTRIBUTE CannyEdges_3x3_22 numeric
@ATTRIBUTE RatioBW_2x2_00 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_00 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_00 numeric
@ATTRIBUTE HoughLines_2x2_00 numeric
@ATTRIBUTE HoughCircles_2x2_00 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_00 numeric
@ATTRIBUTE GravityCenterX_2x2_00 numeric
@ATTRIBUTE GravityCenterY_2x2_00 numeric
@ATTRIBUTE CannyEdges_2x2_00 numeric
@ATTRIBUTE RatioBW_2x2_01 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_01 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_01 numeric
@ATTRIBUTE HoughLines_2x2_01 numeric
@ATTRIBUTE HoughCircles_2x2_01 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_01 numeric
@ATTRIBUTE GravityCenterX_2x2_01 numeric
@ATTRIBUTE GravityCenterY_2x2_01 numeric
@ATTRIBUTE CannyEdges_2x2_01 numeric
@ATTRIBUTE RatioBW_2x2_10 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_10 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_10 numeric
@ATTRIBUTE HoughLines_2x2_10 numeric
@ATTRIBUTE HoughCircles_2x2_10 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_10 numeric
@ATTRIBUTE GravityCenterX_2x2_10 numeric
@ATTRIBUTE GravityCenterY_2x2_10 numeric
@ATTRIBUTE CannyEdges_2x2_10 numeric
@ATTRIBUTE RatioBW_2x2_11 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_11 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_11 numeric
@ATTRIBUTE HoughLines_2x2_11 numeric
@ATTRIBUTE HoughCircles_2x2_11 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_11 numeric
@ATTRIBUTE GravityCenterX_2x2_11 numeric
@ATTRIBUTE GravityCenterY_2x2_11 numeric
@ATTRIBUTE CannyEdges_2x2_11 numeric

@DATA
Bomb, 20.4082, 0.982857, 0.952381, 2, 7, 4, 51.0775, 93.4507, 5, 2.08333, 0, 0, 0, 0, 0, 1, 0, 0, 0, 53.9409, 0.793103, 1, 0, 1, 2, 0, 0, 3, 61.8227, 1, 1, 0, 2, 1, 0, 0, 2, 40.702, 0.741379, 0.642857, 0, 0, 1, 0, 0, 2, 39.4089, 0.62069, 1, 0, 1, 2, 16.075, 24.252, 3, 35.1601, 0.672414, 1, 0, 1, 2, 0, 0, 3, 54.6182, 0.810345, 1, 0, 1, 2, 11.5026, 26.9673, 4, 55.7882, 1, 0.75, 0, 1, 1, 0, 0, 3, 36.2069, 0.775862, 0.714286, 0, 0, 1, 11.8943, 16.8651, 2, 20.5528, 0.643678, 0.857143, 1, 0, 1, 0, 0, 0, 59.7154, 1, 1, 1, 2, 1, 0, 0, 1, 67.3235, 1, 1, 0, 4, 3, 19.7779, 34.3575, 2, 51.1768, 0.988506, 0.857143, 0, 2, 2, 25.4952, 38.2373, 0
Fire, 16.9811, 0.956522, 0.974843, 6, 9, 5, 80.6388, 85.869, 2, 1.15723, 40.9217, 0.737705, 1, 0, 1, 2, 27.5101, 45.431, 6, 44.6335, 1, 0.660377, 0, 2, 2, 19.7583, 25.5487, 4, 30.931, 0.868852, 0.811321, 0, 3, 2, 30.4008, 24.7201, 3, 51.9951, 0.819672, 1, 0, 4, 3, 22.9671, 27.2643, 6, 0, 0, 0, 0, 0, 1, 0, 0, 0, 26.8172, 0.459016, 1, 0, 4, 1, 0, 0, 3, 49.5206, 0.819672, 1, 0, 4, 1, 0, 0, 3, 30.6836, 1, 0.584906, 0, 3, 2, 36.8557, 39.367, 2, 29.5391, 0.901639, 0.754717, 0, 3, 2, 19.9608, 25.4052, 2, 49.0094, 1, 1, 0, 7, 2, 40.753, 40.9949, 3, 32.8839, 1, 1, 1, 4, 2, 40.4915, 58.1132, 0, 46.2713, 1, 1, 0, 6, 2, 42.2544, 43.7317, 3, 31.7144, 1, 1, 2, 5, 2, 36.5596, 62.1805, 0
Casualty, 27.2091, 0.992126, 0.949495, 6, 9, 5, 46.602, 66.6746, 7, 1.28283, 59.8846, 1, 0.878788, 0, 0, 2, 17.186, 13.9344, 3, 36.7965, 1, 0.69697, 0, 2, 1, 0, 0, 4, 57.5036, 1, 1, 0, 1, 2, 11.9251, 14.5058, 2, 68.9755, 1, 1, 0, 2, 2, 0, 0, 3, 83.6219, 1, 1, 0, 4, 1, 0, 0, 3, 38.0952, 0.785714, 1, 0, 1, 1, 0, 0, 4, 52.7417, 0.904762, 1, 0, 1, 2, 0, 0, 1, 5.69986, 0.190476, 0.393939, 0, 0, 1, 0, 0, 1, 32.9004, 0.761905, 0.69697, 0, 1, 1, 0, 0, 2, 70.8455, 1, 0.959184, 0, 5, 3, 17.4111, 13.7199, 4, 51.4415, 1, 1, 1, 4, 2, 27.9042, 35.2279, 4, 63.2977, 1, 1, 1, 6, 2, 24.1843, 34.6867, 2, 40.2008, 1, 0.857143, 0, 4, 2, 17.9529, 32.2335, 4
Injury, 22.2412, 0.884615, 0.974684, 0, 16, 4, 88.6888, 40.0344, 4, 0.493671, 0, 0, 0, 0, 0, 1, 0, 0, 0, 77.8846, 0.961538, 1, 0, 2, 1, 0, 0, 3, 51.4053, 0.653846, 0.961538, 0, 2, 1, 0, 0, 2, 9.39349, 0.384615, 0.288462, 0, 0, 1, 0, 0, 2, 83.284, 1, 1, 0, 1, 1, 0, 0, 2, 27.3669, 0.961538, 0.346154, 0, 0, 1, 0, 0, 1, 40.9024, 1, 0.788462, 0, 2, 2, 0, 0, 3, 38.8314, 1, 0.692308, 0, 2, 1, 0, 0, 3, 53.3284, 1, 1, 0, 1, 2, 0, 0, 2, 32.1324, 0.615385, 0.962025, 0, 2, 1, 0, 0, 1, 75.2678, 1, 1, 2, 5, 2, 0, 0, 1, 39.5326, 1, 0.860759, 0, 4, 2, 41.7159, 21.0905, 1, 51.4768, 1, 1, 1, 3, 2, 0, 0, 2
Flood, 32.2024, 0.951456, 0.972826, 4, 21, 7, 83.777, 51.1014, 6, 0.559783, 40.6461, 0.705882, 0.737705, 0, 2, 1, 0, 0, 3, 84.7637, 1, 1, 0, 4, 1, 21.4848, 13.3169, 4, 67.3578, 1, 1, 0, 9, 1, 0, 0, 6, 52.7965, 1, 0.754098, 0, 0, 2, 0, 0, 5, 85.9691, 1, 1, 0, 4, 1, 31.3583, 15.4783, 6, 68.3703, 1, 1, 0, 6, 1, 41.7507, 13.9238, 4, 37.1263, 0.852941, 0.721311, 0, 6, 1, 35.1993, 15.4925, 3, 70.1543, 1, 0.983607, 1, 6, 2, 0, 0, 4, 29.1707, 0.852941, 0.590164, 0, 1, 2, 0, 0, 2, 57.0332, 0.843137, 0.945652, 0, 7, 1, 60.6885, 31.671, 4, 87.2762, 1, 1, 1, 10, 2, 11.1015, 38.2034, 6, 68.9258, 1, 1, 0, 9, 2, 60.7373, 17.891, 5, 59.058, 0.941176, 0.869565, 1, 9, 2, 11.128, 30.8723, 3
Bomb, 23.1258, 0.966216, 0.97619, 0, 6, 4, 48.6785, 79.6359, 8, 1.7619, 0, 0, 0, 0, 0, 1, 0, 0, 0, 38.9213, 0.755102, 1, 0, 1, 1, 0, 0, 3, 70.5539, 1, 1, 0, 1, 1, 0, 0, 3, 42.2012, 0.897959, 0.607143, 0, 2, 1, 0, 0, 3, 48.3236, 0.591837, 1, 0, 1, 2, 0, 0, 2, 39.0671, 0.612245, 1, 0, 2, 1, 0, 0, 2, 65.5977, 0.938776, 1, 0, 2, 1, 0, 0, 5, 62.6093, 1, 0.928571, 0, 1, 2, 12.6289, 24.9248, 4, 39.0671, 0.755102, 0.857143, 0, 0, 1, 0, 0, 2, 15.5727, 0.567568, 0.642857, 0, 0, 1, 0, 0, 1, 64.7683, 1, 1, 0, 3, 2, 17.6601, 25.4786, 0, 77.7992, 1, 1, 0, 5, 3, 21.523, 44.9169, 0, 52.7671, 0.986486, 0.952381, 0, 3, 2, 17.8475, 53.7864, 0
Casualty, 22.8574, 0.981013, 0.918033, 13, 10, 3, 57.784, 68.4527, 5, 1.29508, 40, 0.923077, 0.675, 0, 2, 2, 24.2004, 31.1982, 2, 15.8173, 0.807692, 0.375, 0, 2, 1, 0, 0, 2, 43.9904, 0.942308, 1, 0, 2, 2, 21.8975, 23.8997, 2, 85.0481, 1, 1, 0, 3, 2, 28.3564, 16.5994, 4, 73.8462, 1, 1, 0, 3, 1, 0, 0, 4, 40.8173, 1, 0.725, 0, 1, 2, 20.3654, 17.5762, 2, 56.5385, 1, 1, 0, 5, 2, 24.6112, 21.7753, 3, 0.625, 0.0576923, 0.075, 0, 0, 1, 0, 0, 0, 11.2981, 0.538462, 0.325, 0, 1, 1, 0, 0, 1, 56.5262, 1, 0.819672, 0, 7, 2, 30.2888, 45.9649, 3, 42.8305, 0.949367, 1, 2, 8, 2, 22.2034, 48.8419, 2, 55.6339, 1, 1, 2, 5, 1, 23.7826, 32.6507, 3, 27.8689, 1, 0.540984, 0, 3, 2, 24.6383, 63.3111, 2
Injury, 19.921, 0.768293, 0.982955, 4, 17, 3, 93.0593, 43.566, 4, 0.465909, 5.55556, 0.222222, 0.327586, 0, 0, 1, 0, 0, 0, 71.7114, 1, 1, 0, 4, 3, 0, 0, 4, 48.0843, 0.740741, 1, 0, 2, 1, 0, 0, 2, 8.81226, 0.37037, 0.275862, 0, 0, 1, 0, 0, 1, 72.7331, 1, 1, 0, 1, 1, 0, 0, 4, 21.9668, 0.703704, 0.655172, 1, 1, 1, 0, 0, 1, 30.6513, 1, 0.5, 0, 2, 2, 0, 0, 1, 46.1686, 1, 0.706897, 0, 3, 2, 0, 0, 3, 47.765, 1, 0.896552, 0, 1, 2, 43.9134, 11.5256, 3, 33.7029, 0.609756, 0.977273, 3, 3, 1, 0, 0, 2, 66.6574, 0.853659, 1, 1, 5, 1, 70.9487, 21.8976, 1, 33.5643, 1, 0.886364, 1, 5, 2, 56.9711, 16.8249, 3, 48.9745, 1, 1, 1, 5, 2, 0, 0, 1
Fire, 19.1212, 0.98895, 0.992188, 15, 8, 4, 51.5998, 95.2973, 7, 1.41406, 46.8254, 0.85, 1, 0, 1, 2, 0, 0, 6, 39.8413, 1, 0.642857, 0, 0, 2, 12.4486, 28.0145, 2, 42.5, 0.983333, 0.738095, 0, 2, 2, 19.8174, 15.2576, 2, 44.5635, 0.733333, 1, 0, 3, 2, 23.664, 16.4398, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 25.0397, 0.316667, 1, 0, 1, 1, 0, 0, 4, 54.6429, 0.983333, 1, 0, 2, 2, 0, 0, 4, 25.5952, 1, 0.333333, 2, 0, 1, 0, 0, 1, 41.1111, 0.933333, 1, 0, 2, 2, 23.6352, 24.9281, 2, 45.7118, 1, 1, 0, 5, 2, 36.2024, 29.596, 1, 39.0625, 1, 0.96875, 0, 4, 2, 25.3092, 33.889, 0, 46.4931, 1, 1, 1, 3, 2, 28.5799, 31.3256, 0, 36.6319, 1, 1, 0, 3, 2, 39.1625, 56.8251, 0
Flood, 28.8883, 0.954545, 0.978261, 2, 19, 8, 90.4916, 53.7471, 4, 0.597826, 44.3078, 1, 0.836066, 0, 2, 2, 0, 0, 2, 73.5428, 1, 0.901639, 0, 5, 3, 36.2831, 21.5852, 4, 46.3115, 1, 0.786885, 0, 3, 1, 0, 0, 4, 54.4171, 0.944444, 0.803279, 0, 4, 1, 12.7242, 23.2377, 4, 75.4554, 1, 0.934426, 0, 5, 2, 0, 0, 5, 62.9326, 1, 1, 0, 4, 3, 35.0652, 18.8901, 3, 45.9016, 1, 0.885246, 0, 4, 2, 33.7806, 19.0529, 4, 66.7577, 1, 1, 0, 6, 2, 21.2693, 13.8815, 4, 29.235, 0.805556, 0.672131, 1, 2, 2, 0, 0, 2, 64.2885, 1, 0.967391, 0, 6, 3, 47.6299, 35.119, 4, 67.2925, 1, 1, 0, 5, 3, 43.1748, 25.4094, 5, 71.7391, 1, 1, 0, 9, 3, 44.3834, 23.4878, 6, 53.834, 0.963636, 0.934783, 0, 9, 2, 36.5968, 25.4716, 3
Injury, 17.4386, 0.770115, 0.982249, 3, 20, 3, 83.5496, 47.6404, 5, 0.514793, 0, 0, 0, 0, 0, 1, 0, 0, 0, 63.1158, 0.862069, 1, 0, 4, 2, 35.4602, 12.303, 2, 39.9631, 0.586207, 1, 0, 0, 1, 19.7914, 11.2019, 2, 7.57389, 0.310345, 0.285714, 0, 0, 1, 0, 0, 2, 65.9483, 1, 1, 0, 3, 2, 0, 0, 3, 22.968, 0.793103, 0.339286, 1, 0, 1, 0, 0, 1, 29.4335, 1, 0.428571, 0, 2, 2, 0, 0, 2, 45.6897, 1, 0.714286, 0, 5, 2, 0, 0, 3, 40.8867, 1, 0.785714, 0, 4, 2, 0, 0, 2, 24.2525, 0.55814, 0.785714, 0, 1, 1, 0, 0, 1, 68.1894, 0.906977, 1, 0, 6, 1, 0, 0, 4, 25.9967, 1, 0.416667, 0, 3, 2, 49.0932, 20.9233, 0, 50.3599, 1, 1, 0, 5, 2, 48.5112, 13.0628, 3
Casualty, 23.6391, 0.971831, 0.855856, 2, 10, 5, 49.5556, 61.3095, 6, 1.27928, 71.3629, 0.914894, 1, 0, 3, 1, 0, 0, 3, 32.6624, 0.787234, 0.756757, 0, 2, 1, 20.1347, 11.3745, 2, 17.9988, 0.765957, 0.324324, 0, 0, 1, 0, 0, 1, 66.8775, 1, 1, 0, 4, 2, 0, 0, 3, 68.9477, 1, 1, 0, 2, 2, 16.8928, 18.0793, 3, 58.8844, 1, 1, 0, 0, 2, 0, 0, 3, 49.2237, 1, 1, 0, 3, 2, 21.9973, 15.5001, 2, 1.20759, 0.106383, 0.108108, 0, 0, 1, 0, 0, 0, 9.66072, 0.446809, 0.27027, 0, 0, 1, 0, 0, 1, 72.2919, 1, 1, 0, 7, 3, 23.5152, 37.7611, 3, 36.338, 0.859155, 0.581818, 0, 5, 1, 0, 0, 1, 55.5442, 1, 1, 2, 5, 2, 26.253, 35.6612, 2, 28.9117, 1, 0.563636, 0, 4, 2, 19.7067, 49.6502, 3
Fire, 19.2418, 0.984293, 0.963504, 9, 11, 4, 59.4376, 91.5095, 4, 1.39416, 52.2046, 0.84127, 1, 0, 2, 2, 0, 0, 3, 40.4938, 1, 0.755556, 2, 2, 2, 22.7532, 32.3653, 2, 16.9665, 0.492063, 0.466667, 0, 1, 1, 0, 0, 1, 57.2134, 0.746032, 1, 0, 2, 2, 22.7015, 22.3627, 8, 0, 0, 0, 0, 0, 1, 0, 0, 0, 31.1817, 0.619048, 1, 0, 4, 2, 19.095, 38.5807, 2, 58.0247, 0.904762, 1, 0, 2, 2, 29.0398, 50.756, 4, 33.3686, 1, 0.533333, 0, 2, 1, 29.4928, 15.7719, 2, 41.7284, 1, 1, 0, 6, 2, 24.5716, 31.653, 2, 53.9938, 1, 1, 0, 5, 3, 31.9971, 50.0262, 4, 29.9536, 0.989474, 0.838235, 1, 5, 2, 33.5028, 38.349, 1, 52.2446, 0.957895, 1, 0, 5, 2, 34.8027, 33.9823, 3, 35.3251, 1, 1, 0, 3, 2, 40.1818, 59.5249, 1
Bomb, 19.7069, 0.98773, 0.977778, 0, 8, 4, 50.5175, 76.0123, 4, 1.81111, 0, 0, 0, 0, 0, 1, 0, 0, 0, 45, 0.851852, 1, 0, 1, 2, 14.6267, 26.0878, 2, 57.0988, 1, 1, 0, 1, 2, 0, 0, 2, 23.0864, 0.796296, 0.4, 0, 0, 1, 0, 0, 1, 41.9136, 0.555556, 1, 0, 2, 1, 0, 0, 3, 24.8148, 0.37037, 1, 0, 1, 1, 0, 0, 2, 53.8889, 1, 0.866667, 0, 2, 1, 0, 0, 3, 53.5185, 1, 1, 0, 2, 2, 14.0998, 13.8625, 3, 50.8642, 0.981481, 1, 0, 1, 2, 0, 0, 3, 20.4938, 0.345679, 0.822222, 0, 1, 1, 27.9218, 62.4952, 1, 49.2455, 1, 1, 0, 2, 1, 0, 0, 1, 65.8711, 1, 1, 0, 4, 3, 26.9987, 46.3889, 1, 46.8861, 1, 1, 0, 1, 2, 23.119, 52.6218, 1
Flood, 28.5655, 0.960784, 0.985849, 1, 21, 8, 113.489, 50.3521, 3, 0.481132, 29.3277, 0.617647, 0.671429, 0, 1, 1, 0, 0, 2, 77.9412, 1, 1, 0, 4, 3, 18.1428, 12.034, 9, 67.2269, 1, 1, 0, 6, 2, 17.808, 18.0663, 7, 51.3025, 1, 0.814286, 0, 2, 3, 0, 0, 2, 72.2269, 1, 1, 0, 4, 2, 0, 0, 8, 61.3866, 1, 0.985714, 0, 4, 3, 0, 0, 4, 29.0336, 0.941176, 0.642857, 0, 4, 2, 32.8825, 17.4758, 1, 57.9412, 1, 1, 0, 4, 3, 0, 0, 6, 38.7395, 1, 0.785714, 0, 3, 2, 0, 0, 2, 53.9771, 1, 1, 0, 7, 2, 80.4853, 29.7795, 4, 79.9667, 1, 1, 0, 12, 3, 39.8288, 27.1733, 4, 53.1077, 1, 1, 1, 9, 2, 66.3858, 22.1814, 4, 62.7266, 1, 0.962264, 5, 10, 2, 74, 26.6873, 5
Injury, 20.1824, 0.879518, 0.983784, 3, 20, 5, 100.716, 44.7612, 6, 0.448649, 0, 0, 0, 0, 0, 1, 0, 0, 0, 62.4165, 0.888889, 1, 0, 1, 2, 0, 0, 4, 64.1773, 1, 1, 0, 4, 2, 0, 0, 6, 4.00729, 0.222222, 0.229508, 0, 0, 1, 0, 0, 0, 60.2914, 1, 1, 1, 4, 1, 0, 0, 4, 42.6837, 1, 1, 0, 2, 1, 0, 0, 3, 35.7013, 1, 0.606557, 0, 2, 2, 0, 0, 2, 34.6691, 1, 0.47541, 0, 2, 1, 0, 0, 2, 52.5805, 1, 1, 0, 1, 2, 0, 0, 2, 22.0838, 0.512195, 0.706522, 0, 0, 1, 0, 0, 0, 79.719, 1, 1, 0, 8, 2, 0, 0, 1, 30.3552, 1, 0.565217, 0, 4, 2, 0, 0, 2, 52.1739, 1, 1, 1, 5, 2, 0, 0, 2
Casualty, 27.2259, 0.972222, 0.946429, 8, 9, 3, 55.5284, 73.1274, 5, 1.28571, 57.9392, 0.8125, 1, 0, 4, 2, 0, 0, 2, 14.1892, 0.6875, 0.459459, 0, 1, 1, 0, 0, 1, 41.8356, 0.916667, 0.756757, 0, 1, 2, 17.812, 21.1894, 1, 74.6622, 0.875, 1, 0, 1, 2, 0, 0, 3, 92.9617, 1, 1, 0, 1, 0, 0, 0, 6, 20.6081, 0.458333, 0.756757, 0, 2, 1, 0, 0, 2, 63.5135, 1, 1, 0, 4, 2, 17.7332, 29.304, 2, 6.41892, 0.479167, 0.216216, 0, 0, 1, 0, 0, 1, 44.5383, 1, 0.756757, 0, 3, 2, 15.052, 21.9494, 2, 65.0298, 0.930556, 1, 3, 8, 2, 27.2886, 32.5211, 2, 40.3026, 0.972222, 0.857143, 0, 5, 2, 32.4227, 33.7012, 3, 63.5665, 1, 1, 2, 6, 2, 18.4358, 54.0384, 2, 41.121, 1, 0.857143, 5, 6, 2, 29.8725, 37.1132, 2
Bomb, 22.8671, 0.97619, 0.888889, 0, 6, 3, 44.1624, 87.8346, 4, 2.33333, 0, 0, 0, 0, 0, 1, 0, 0, 0, 41.5923, 0.625, 0.875, 0, 0, 1, 0, 0, 4, 65.997, 1, 1, 0, 0, 2, 0, 0, 3, 44.8661, 1, 0.583333, 0, 0, 1, 0, 0, 2, 61.5327, 0.928571, 1, 0, 2, 2, 0, 0, 5, 29.6875, 0.446429, 1, 0, 1, 1, 0, 0, 2, 49.628, 1, 1, 0, 2, 1, 0, 0, 2, 55.7292, 1, 0.875, 0, 0, 1, 0, 0, 4, 52.5298, 0.910714, 0.875, 0, 0, 1, 0, 0, 2, 11.541, 0.464286, 0.777778, 0, 0, 1, 0, 0, 1, 66.4683, 1, 1, 0, 2, 1, 0, 0, 0, 67.3942, 1, 1, 0, 2, 1, 20.0579, 68.2069, 2, 64.3849, 1, 0.972222, 0, 1, 3, 19.1286, 63.4333, 0
Fire, 17.1698, 0.926554, 0.96875, 8, 7, 3, 60.1162, 87.0911, 2, 1.38281, 42.6554, 0.694915, 1, 0, 1, 1, 0, 0, 6, 47.4576, 1, 0.97619, 1, 1, 2, 18.4868, 34.4583, 2, 17.3123, 0.79661, 0.357143, 0, 0, 1, 0, 0, 2, 52.9056, 0.830508, 1, 0, 2, 2, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 36.4003, 0.813559, 0.809524, 0, 2, 1, 0, 0, 3, 53.5916, 1, 1, 0, 4, 2, 0, 0, 4, 38.5795, 1, 0.642857, 0, 2, 2, 0, 0, 4, 22.6796, 0.661017, 0.666667, 0, 2, 2, 15.7705, 12.3391, 2, 52.7521, 1, 1, 0, 4, 3, 31.513, 43.9218, 1, 30.8594, 0.943182, 0.71875, 2, 1, 2, 31.4688, 45.8737, 0, 46.6797, 1, 1, 0, 4, 2, 33.3479, 36.9628, 3, 33.6115, 0.965909, 1, 3, 6, 2, 31.2755, 42.0035, 1
Bomb, 23.1884, 0.986014, 0.884058, 0, 5, 3, 38.018, 76.0089, 8, 2.07246, 0, 0, 0, 0, 0, 1, 0, 0, 0, 20.9991, 0.404255, 0.73913, 0, 0, 1, 0, 0, 2, 74.4681, 1, 1, 0, 2, 1, 0, 0, 3, 59.2969, 1, 0.782609, 0, 2, 1, 0, 0, 2, 74.0055, 1, 1, 0, 2, 1, 0, 0, 5, 32.4699, 0.446809, 1, 0, 1, 1, 0, 0, 2, 36.4477, 0.638298, 1, 0, 1, 1, 0, 0, 2, 50.2313, 0.957447, 0.73913, 0, 0, 1, 0, 0, 2, 58.8344, 0.978723, 0.869565, 0, 0, 1, 0, 0, 2, 12.966, 0.661972, 0.323529, 0, 0, 1, 0, 0, 1, 67.9785, 1, 1, 0, 3, 2, 0, 0, 2, 66.4872, 1, 1, 0, 2, 1, 15.3395, 41.4997, 1, 68.517, 1, 1, 0, 1, 3, 19.1621, 29.4919, 3
