@RELATION imagette

@ATTRIBUTE label {Accident, Bomb, Car, Casualty, Electricity, Fire, FireBrigade, Flood, Gas, Injury, Paramedics, Person, Police, RoadBlock}
@ATTRIBUTE RatioBW_Global numeric
@ATTRIBUTE NbLinesBlackPixels_Global numeric
@ATTRIBUTE NbColsBlackPixels_Global numeric
@ATTRIBUTE HoughLines_Global numeric
@ATTRIBUTE HoughCircles_Global numeric
@ATTRIBUTE BoundingBoxNumber_Global numeric
@ATTRIBUTE GravityCenterX_Global numeric
@ATTRIBUTE GravityCenterY_Global numeric
@ATTRIBUTE CannyEdges_Global numeric
@ATTRIBUTE HWRatio_Global numeric
@ATTRIBUTE RatioBW_00 numeric
@ATTRIBUTE NbLinesBlackPixels_00 numeric
@ATTRIBUTE NbColsBlackPixels_00 numeric
@ATTRIBUTE HoughLines_00 numeric
@ATTRIBUTE HoughCircles_00 numeric
@ATTRIBUTE BoundingBoxNumber_00 numeric
@ATTRIBUTE GravityCenterX_00 numeric
@ATTRIBUTE GravityCenterY_00 numeric
@ATTRIBUTE CannyEdges_00 numeric
@ATTRIBUTE RatioBW_01 numeric
@ATTRIBUTE NbLinesBlackPixels_01 numeric
@ATTRIBUTE NbColsBlackPixels_01 numeric
@ATTRIBUTE HoughLines_01 numeric
@ATTRIBUTE HoughCircles_01 numeric
@ATTRIBUTE BoundingBoxNumber_01 numeric
@ATTRIBUTE GravityCenterX_01 numeric
@ATTRIBUTE GravityCenterY_01 numeric
@ATTRIBUTE CannyEdges_01 numeric
@ATTRIBUTE RatioBW_02 numeric
@ATTRIBUTE NbLinesBlackPixels_02 numeric
@ATTRIBUTE NbColsBlackPixels_02 numeric
@ATTRIBUTE HoughLines_02 numeric
@ATTRIBUTE HoughCircles_02 numeric
@ATTRIBUTE BoundingBoxNumber_02 numeric
@ATTRIBUTE GravityCenterX_02 numeric
@ATTRIBUTE GravityCenterY_02 numeric
@ATTRIBUTE CannyEdges_02 numeric
@ATTRIBUTE RatioBW_10 numeric
@ATTRIBUTE NbLinesBlackPixels_10 numeric
@ATTRIBUTE NbColsBlackPixels_10 numeric
@ATTRIBUTE HoughLines_10 numeric
@ATTRIBUTE HoughCircles_10 numeric
@ATTRIBUTE BoundingBoxNumber_10 numeric
@ATTRIBUTE GravityCenterX_10 numeric
@ATTRIBUTE GravityCenterY_10 numeric
@ATTRIBUTE CannyEdges_10 numeric
@ATTRIBUTE RatioBW_11 numeric
@ATTRIBUTE NbLinesBlackPixels_11 numeric
@ATTRIBUTE NbColsBlackPixels_11 numeric
@ATTRIBUTE HoughLines_11 numeric
@ATTRIBUTE HoughCircles_11 numeric
@ATTRIBUTE BoundingBoxNumber_11 numeric
@ATTRIBUTE GravityCenterX_11 numeric
@ATTRIBUTE GravityCenterY_11 numeric
@ATTRIBUTE CannyEdges_11 numeric
@ATTRIBUTE RatioBW_12 numeric
@ATTRIBUTE NbLinesBlackPixels_12 numeric
@ATTRIBUTE NbColsBlackPixels_12 numeric
@ATTRIBUTE HoughLines_12 numeric
@ATTRIBUTE HoughCircles_12 numeric
@ATTRIBUTE BoundingBoxNumber_12 numeric
@ATTRIBUTE GravityCenterX_12 numeric
@ATTRIBUTE GravityCenterY_12 numeric
@ATTRIBUTE CannyEdges_12 numeric
@ATTRIBUTE RatioBW_20 numeric
@ATTRIBUTE NbLinesBlackPixels_20 numeric
@ATTRIBUTE NbColsBlackPixels_20 numeric
@ATTRIBUTE HoughLines_20 numeric
@ATTRIBUTE HoughCircles_20 numeric
@ATTRIBUTE BoundingBoxNumber_20 numeric
@ATTRIBUTE GravityCenterX_20 numeric
@ATTRIBUTE GravityCenterY_20 numeric
@ATTRIBUTE CannyEdges_20 numeric
@ATTRIBUTE RatioBW_21 numeric
@ATTRIBUTE NbLinesBlackPixels_21 numeric
@ATTRIBUTE NbColsBlackPixels_21 numeric
@ATTRIBUTE HoughLines_21 numeric
@ATTRIBUTE HoughCircles_21 numeric
@ATTRIBUTE BoundingBoxNumber_21 numeric
@ATTRIBUTE GravityCenterX_21 numeric
@ATTRIBUTE GravityCenterY_21 numeric
@ATTRIBUTE CannyEdges_21 numeric
@ATTRIBUTE RatioBW_22 numeric
@ATTRIBUTE NbLinesBlackPixels_22 numeric
@ATTRIBUTE NbColsBlackPixels_22 numeric
@ATTRIBUTE HoughLines_22 numeric
@ATTRIBUTE HoughCircles_22 numeric
@ATTRIBUTE BoundingBoxNumber_22 numeric
@ATTRIBUTE GravityCenterX_22 numeric
@ATTRIBUTE GravityCenterY_22 numeric
@ATTRIBUTE CannyEdges_22 numeric

@DATA
Accident, 30.6562, 0.981132, 0.938053, 2, 9, 3, 61.0031, 45.1403, 10, 0.938053, 2.47104, 0.228571, 0.162162, 0, 0, 1, 0, 0, 0, 25.0193, 1, 0.27027, 0, 0, 1, 0, 0, 1, 61.0039, 1, 1, 0, 1, 1, 0, 0, 3, 78.0695, 1, 1, 0, 1, 1, 0, 0, 5, 73.3591, 1, 0.837838, 0, 1, 1, 0, 0, 3, 68.5714, 1, 1, 0, 3, 1, 0, 0, 3, 48.4942, 1, 1, 0, 1, 1, 0, 0, 2, 70.5019, 1, 1, 0, 2, 1, 14.448, 19.407, 4, 72.5097, 1, 1, 0, 3, 1, 0, 0, 2
Car, 35.7143, 0.978022, 0.981707, 14, 16, 5, 82.2863, 54.035, 15, 0.554878, 39.6296, 1, 0.462963, 0, 0, 1, 0, 0, 2, 61.2963, 1, 1, 0, 2, 2, 0, 0, 3, 71.1111, 1, 1, 0, 1, 1, 0, 0, 4, 50.1235, 0.666667, 1, 2, 0, 1, 0, 0, 1, 47.284, 0.666667, 0.962963, 0, 1, 1, 16.4192, 14.3669, 3, 87.716, 1, 1, 0, 2, 1, 0, 0, 6, 60.9259, 1, 1, 1, 4, 1, 0, 0, 2, 51.1111, 1, 0.814815, 0, 3, 1, 0, 0, 4, 71.8519, 1, 1, 0, 2, 1, 0, 0, 5
Gas, 22.2132, 0.977099, 0.870229, 10, 10, 4, 60.4175, 69.0071, 6, 1, 54.9486, 1, 1, 0, 4, 2, 21.4061, 20.29, 3, 36.6685, 1, 0.511628, 0, 2, 1, 0, 0, 2, 31.6928, 1, 0.348837, 0, 1, 1, 28.3703, 25.1506, 1, 46.728, 1, 0.767442, 0, 3, 2, 0, 0, 2, 38.5073, 1, 0.44186, 1, 0, 2, 20.4289, 18.9078, 2, 59.5457, 1, 1, 0, 2, 2, 23.0367, 18.9962, 7, 47.7015, 1, 0.744186, 0, 3, 2, 0, 0, 2, 45.1055, 1, 0.674419, 0, 1, 2, 0, 0, 2, 53.1098, 0.883721, 0.953488, 0, 3, 3, 16.191, 24.4498, 3
Electricity, 25.9683, 0.981366, 0.966292, 6, 7, 5, 43.0016, 91.5169, 8, 1.80899, 7.48211, 0.245283, 0.448276, 0, 0, 1, 0, 0, 1, 66.1679, 0.849057, 1, 0, 3, 3, 0, 0, 3, 77.4236, 1, 0.862069, 0, 3, 1, 0, 0, 6, 40.7287, 0.716981, 1, 0, 1, 2, 10.8617, 30.4162, 2, 39.3624, 0.660377, 1, 0, 0, 2, 16.6029, 33.388, 3, 77.879, 1, 1, 0, 3, 2, 0, 0, 4, 40.4684, 0.660377, 1, 0, 3, 2, 0, 0, 3, 50.488, 0.528302, 1, 0, 1, 1, 0, 0, 4, 47.4951, 0.754717, 0.896552, 0, 2, 2, 12.121, 34.0743, 2
FireBrigade, 21.1425, 0.97546, 0.984925, 21, 13, 4, 97.286, 79.4732, 10, 0.819095, 53.6476, 1, 1, 0, 6, 1, 36.4124, 22.6899, 5, 32.9966, 1, 0.393939, 3, 1, 1, 13.6493, 33.7753, 2, 43.7149, 1, 0.909091, 0, 2, 2, 18.54, 20.2547, 2, 60.4377, 0.925926, 1, 2, 2, 3, 33.4907, 27.1532, 6, 41.6947, 1, 0.833333, 1, 5, 1, 32.6565, 28.5549, 5, 39.4501, 0.981481, 1, 0, 6, 2, 36.5637, 30.2333, 2, 25.6734, 0.537037, 0.878788, 0, 2, 2, 29.0766, 36.2198, 2, 39.899, 1, 0.909091, 0, 5, 2, 0, 0, 3, 14.5062, 0.425926, 0.606061, 0, 4, 1, 0, 0, 3
Accident, 40.1709, 0.980392, 0.961538, 3, 7, 5, 41.1634, 50.1448, 9, 1.30769, 44.6833, 0.941176, 0.653846, 0, 2, 1, 0, 0, 2, 72.0588, 1, 0.884615, 0, 0, 1, 0, 0, 2, 88.2353, 1, 1, 0, 1, 0, 0, 0, 4, 83.7104, 1, 1, 0, 1, 1, 0, 0, 4, 63.5747, 1, 0.730769, 0, 0, 1, 0, 0, 3, 81.5611, 0.970588, 1, 0, 1, 1, 0, 0, 3, 49.8869, 0.941176, 0.807692, 0, 1, 1, 0, 0, 2, 78.8462, 1, 1, 0, 1, 1, 12.2726, 10.5178, 7, 77.8281, 0.970588, 1, 0, 0, 1, 0, 0, 2
Car, 32.468, 0.967391, 0.982353, 13, 17, 5, 80.713, 55.9525, 10, 0.541176, 31.25, 1, 0.464286, 0, 3, 1, 0, 0, 3, 52.4405, 1, 1, 0, 4, 2, 0, 0, 3, 80.2381, 1, 1, 0, 4, 1, 0, 0, 5, 45.0595, 0.6, 1, 2, 1, 1, 0, 0, 1, 39.5238, 0.5, 0.964286, 0, 0, 1, 0, 0, 3, 91.0714, 1, 1, 0, 1, 0, 0, 0, 6, 58.8095, 1, 0.982143, 1, 4, 1, 0, 0, 2, 49.4643, 1, 0.785714, 0, 2, 1, 0, 0, 3, 70, 1, 1, 0, 1, 1, 14.8991, 17.7346, 3
Electricity, 23.1128, 0.986014, 0.961538, 0, 8, 4, 38.4132, 71.8772, 8, 1.83333, 31.9149, 0.489362, 0.961538, 0, 0, 1, 0, 0, 2, 50.6547, 0.680851, 1, 0, 1, 2, 0, 0, 2, 83.2242, 1, 1, 0, 3, 1, 0, 0, 6, 40.4255, 0.893617, 1, 0, 2, 2, 0, 0, 3, 31.9149, 0.468085, 1, 0, 0, 2, 0, 0, 2, 61.4566, 0.957447, 1, 0, 3, 1, 0, 0, 3, 40.9984, 0.553191, 1, 0, 1, 1, 0, 0, 4, 41.4075, 0.531915, 1, 0, 1, 1, 0, 0, 3, 25.3682, 0.382979, 1, 0, 0, 1, 0, 0, 3
Accident, 33.2487, 0.966292, 0.956522, 4, 12, 5, 50.1883, 45.8572, 9, 0.773913, 53.6298, 1, 0.631579, 0, 1, 1, 0, 0, 3, 66.9691, 1, 0.868421, 0, 0, 1, 0, 0, 2, 69.3285, 1, 1, 0, 2, 1, 0, 0, 4, 82.3956, 1, 1, 0, 2, 1, 0, 0, 3, 61.0708, 1, 0.868421, 0, 0, 1, 0, 0, 4, 77.6769, 1, 1, 0, 3, 1, 0, 0, 4, 4.08348, 0.310345, 0.184211, 0, 0, 1, 0, 0, 0, 65.1543, 1, 1, 0, 0, 2, 0, 0, 2, 66.3339, 0.896552, 1, 0, 1, 2, 11.4025, 12.4068, 4
FireBrigade, 25.1307, 0.985611, 0.993789, 7, 13, 5, 70.8611, 68.741, 9, 0.863354, 69.6883, 1, 1, 0, 5, 2, 11.7655, 26.9298, 5, 72.0263, 1, 0.924528, 0, 1, 2, 0, 0, 5, 52.0919, 1, 0.773585, 0, 3, 2, 28.1687, 22.9338, 5, 65.4225, 0.978261, 1, 1, 4, 1, 29.9979, 17.9251, 5, 24.9795, 1, 0.566038, 0, 2, 1, 20.0195, 25.4826, 5, 42.0016, 0.978261, 1, 0, 3, 2, 29.4575, 26.3893, 2, 17.5964, 0.413043, 0.698113, 0, 2, 1, 11.643, 33.9221, 2, 48.7695, 1, 0.90566, 0, 5, 2, 0, 0, 4, 21.5751, 0.630435, 0.603774, 0, 2, 1, 0, 0, 2
Electricity, 25.3722, 0.977941, 0.962963, 0, 6, 3, 38.5181, 70.601, 9, 1.67901, 10.3704, 0.422222, 0.518519, 0, 0, 1, 0, 0, 1, 30.1235, 0.977778, 0.666667, 0, 0, 1, 0, 0, 2, 86.1728, 1, 1, 0, 1, 1, 0, 0, 5, 50.6173, 0.822222, 1, 0, 1, 2, 0, 0, 2, 79.177, 1, 1, 0, 3, 1, 0, 0, 5, 61.07, 0.911111, 1, 0, 1, 1, 0, 0, 5, 39.7531, 0.644444, 0.814815, 0, 1, 1, 0, 0, 2, 58.6008, 0.688889, 1, 0, 1, 2, 0, 0, 3, 3.20988, 0.244444, 0.148148, 0, 0, 1, 0, 0, 0
Car, 29.1881, 0.978947, 0.994681, 24, 16, 4, 85.6113, 51.7925, 16, 0.505319, 35.8481, 1, 0.516129, 0, 4, 1, 0, 0, 4, 46.5661, 1, 1, 0, 4, 2, 0, 0, 3, 63.9958, 1, 1, 0, 5, 1, 0, 0, 3, 41.155, 0.774194, 1, 1, 2, 1, 0, 0, 1, 46.2019, 0.580645, 1, 0, 0, 1, 0, 0, 3, 94.1727, 1, 1, 0, 4, 0, 0, 0, 7, 46.514, 1, 1, 0, 5, 1, 0, 0, 3, 38.0333, 1, 0.758065, 1, 3, 1, 0, 0, 3, 60.3018, 0.967742, 1, 0, 2, 1, 0, 0, 4
FireBrigade, 24.2935, 1, 0.904762, 3, 10, 3, 72.4743, 61.6995, 11, 0.97619, 32.7526, 1, 1, 0, 2, 1, 0, 0, 3, 66.957, 1, 0.928571, 0, 3, 1, 0, 0, 3, 60.7433, 1, 1, 0, 2, 1, 25.9185, 15.1693, 4, 61.5563, 0.926829, 1, 0, 2, 2, 26.0136, 19.8261, 3, 53.8328, 1, 1, 0, 1, 1, 0, 0, 2, 46.2253, 1, 1, 0, 4, 2, 20.3284, 23.8035, 2, 45.935, 0.658537, 1, 0, 1, 1, 13.3718, 22.9539, 3, 34.3206, 1, 0.904762, 0, 5, 1, 0, 0, 3, 36.9338, 0.634146, 1, 0, 2, 1, 0, 0, 2
Electricity, 27.6539, 0.984252, 0.975904, 0, 8, 3, 44.5254, 67.6645, 9, 1.53012, 0, 0, 0, 0, 0, 1, 0, 0, 0, 12.6102, 0.357143, 0.481481, 0, 0, 1, 0, 0, 1, 93.4744, 1, 1, 0, 3, 1, 0, 0, 4, 48.9418, 0.833333, 0.851852, 0, 0, 1, 0, 0, 2, 52.0282, 1, 1, 0, 0, 1, 0, 0, 3, 88.5362, 1, 1, 0, 2, 0, 0, 0, 5, 37.5661, 0.619048, 1, 0, 2, 1, 0, 0, 3, 63.8448, 0.833333, 1, 0, 1, 2, 0, 0, 3, 49.2945, 0.880952, 1, 0, 2, 1, 0, 0, 3
Accident, 21.3727, 0.933333, 0.965035, 21, 15, 4, 70.6686, 71.5053, 14, 0.944056, 9.59811, 0.577778, 0.255319, 0, 0, 1, 0, 0, 1, 51.3002, 1, 0.638298, 0, 5, 1, 27.3296, 17.9479, 5, 68.3215, 1, 1, 0, 3, 2, 25.1221, 23.1832, 5, 67.1868, 1, 1, 0, 3, 1, 21.4174, 23.3514, 4, 52.6241, 0.888889, 0.957447, 0, 6, 1, 21.8243, 23.6929, 3, 40.0473, 0.711111, 1, 0, 0, 2, 23.2169, 19.3556, 2, 1.93853, 0.133333, 0.148936, 0, 0, 1, 0, 0, 0, 47.4705, 1, 1, 3, 4, 2, 19.7774, 21.3398, 2, 47.8014, 0.755556, 1, 0, 4, 2, 0, 0, 4
Car, 28.0851, 0.97619, 0.981707, 8, 17, 6, 80.2401, 44.6339, 11, 0.512195, 37.5661, 1, 0.611111, 0, 2, 1, 0, 0, 3, 64.7487, 1, 1, 0, 4, 2, 12.9081, 11.6736, 3, 47.2222, 1, 1, 0, 0, 1, 0, 0, 2, 46.4286, 0.785714, 1, 1, 2, 1, 0, 0, 1, 29.6958, 0.5, 1, 0, 0, 1, 0, 0, 1, 79.7619, 1, 1, 0, 2, 1, 0, 0, 4, 54.9603, 1, 1, 0, 1, 2, 33.4643, 13.1068, 2, 43.8492, 1, 1, 0, 1, 1, 0, 0, 3, 70.6349, 1, 0.925926, 0, 3, 1, 0, 0, 3
Electricity, 26.8295, 0.991525, 0.964706, 0, 7, 3, 40.0627, 64.1048, 10, 1.38824, 31.044, 0.794872, 0.535714, 0, 0, 1, 0, 0, 1, 38.2784, 0.74359, 0.785714, 0, 0, 1, 0, 0, 3, 95.2381, 1, 1, 0, 3, 0, 0, 0, 6, 53.2051, 0.948718, 1, 0, 1, 2, 0, 0, 3, 70.1465, 1, 1, 0, 2, 2, 0, 0, 4, 75.0916, 0.948718, 1, 0, 1, 1, 0, 0, 3, 17.2161, 0.384615, 0.785714, 0, 0, 1, 0, 0, 1, 70.0549, 0.846154, 1, 0, 2, 1, 0, 0, 3, 5.21978, 0.358974, 0.321429, 0, 0, 1, 0, 0, 0
Accident, 23.5614, 0.973913, 0.991304, 4, 12, 4, 55.4523, 57.4039, 11, 1, 10.6648, 0.868421, 0.263158, 0, 0, 1, 0, 0, 1, 39.9585, 1, 0.526316, 0, 0, 1, 0, 0, 2, 70.5679, 1, 1, 0, 0, 2, 26.4128, 20.2127, 7, 80.2632, 1, 1, 0, 2, 2, 0, 0, 3, 49.8615, 0.973684, 0.947368, 0, 2, 2, 0, 0, 3, 49.9307, 0.789474, 1, 0, 1, 1, 21.2307, 23.4815, 2, 16.6205, 0.526316, 0.605263, 0, 0, 1, 0, 0, 1, 56.9945, 1, 1, 0, 3, 2, 14.156, 17.6689, 3, 51.6621, 0.868421, 1, 0, 1, 2, 12.6336, 17.668, 2
FireBrigade, 20.7954, 1, 0.977444, 6, 10, 3, 68.1913, 80.2731, 12, 1.14286, 52.0909, 1, 1, 0, 2, 1, 0, 0, 4, 75.9545, 1, 1, 0, 3, 1, 0, 0, 5, 44.9091, 1, 0.863636, 0, 3, 1, 0, 0, 4, 51.5455, 0.92, 1, 0, 2, 2, 22.0828, 15.5217, 3, 17.7727, 0.5, 0.75, 0, 0, 1, 0, 0, 2, 38.9545, 0.76, 1, 0, 3, 2, 30.3761, 22.5018, 2, 40.5, 0.72, 1, 0, 2, 2, 0, 0, 2, 31.3182, 1, 0.75, 0, 2, 1, 29.3143, 33.2844, 3, 24.1364, 0.6, 0.659091, 0, 2, 1, 0, 0, 2
Car, 33.4166, 0.987179, 0.974026, 6, 17, 5, 76.9748, 36.7786, 11, 0.506494, 45.9276, 1, 0.607843, 0, 2, 2, 0, 0, 4, 61.0106, 1, 1, 0, 3, 2, 0, 0, 5, 64.8567, 1, 1, 0, 0, 1, 0, 0, 2, 52.8658, 0.769231, 1, 0, 0, 1, 0, 0, 2, 82.8054, 1, 1, 0, 3, 2, 23.8942, 12.3348, 5, 80.4676, 1, 1, 0, 4, 1, 0, 0, 3, 56.1086, 0.923077, 1, 0, 0, 1, 19.5896, 12.257, 2, 76.2443, 1, 1, 0, 2, 1, 0, 0, 5, 50.3771, 0.653846, 1, 0, 1, 1, 23.0982, 12.3006, 1
Electricity, 27.0028, 0.984733, 0.89011, 0, 9, 4, 41.0678, 68.5315, 9, 1.43956, 14.5736, 0.511628, 0.366667, 0, 0, 1, 0, 0, 1, 30.9302, 0.930233, 0.533333, 0, 0, 1, 0, 0, 2, 85.5814, 1, 1, 0, 4, 2, 0, 0, 4, 56.5116, 1, 1, 0, 2, 2, 12.1933, 25.2647, 3, 62.1705, 1, 1, 0, 1, 2, 0, 0, 3, 86.8217, 1, 1, 0, 2, 1, 0, 0, 7, 16.5891, 0.372093, 0.633333, 0, 0, 1, 0, 0, 1, 55.1938, 0.72093, 0.933333, 0, 2, 1, 0, 0, 3, 52.1705, 0.790698, 1, 0, 2, 1, 0, 0, 4
Accident, 27.9068, 0.969072, 0.965217, 2, 10, 4, 56.4029, 50.548, 8, 0.843478, 36.8421, 1, 0.473684, 0, 1, 1, 0, 0, 1, 58.4704, 1, 0.763158, 0, 0, 1, 15.6655, 15.949, 2, 78.5362, 1, 1, 0, 2, 2, 0, 0, 4, 70.8059, 1, 1, 0, 2, 2, 0, 0, 2, 50.9046, 1, 0.894737, 0, 1, 2, 0, 0, 4, 51.0691, 0.65625, 1, 0, 0, 1, 16.0169, 15.2027, 2, 4.85197, 0.28125, 0.236842, 0, 0, 1, 0, 0, 1, 57.8125, 1, 0.973684, 0, 2, 2, 0, 0, 2, 59.8684, 0.8125, 1, 0, 0, 2, 0, 0, 3
FireBrigade, 25.9209, 0.992188, 0.980132, 11, 12, 3, 78.6568, 59.9035, 13, 0.847682, 66.6667, 1, 1, 0, 5, 1, 10.7851, 20.4269, 6, 75.0476, 1, 0.8, 0, 2, 1, 31.5206, 16.0396, 4, 71.8095, 1, 1, 0, 1, 1, 11.2583, 28.5921, 5, 69.0476, 0.928571, 1, 0, 0, 1, 12.4607, 16.1654, 3, 32.2381, 0.547619, 0.82, 0, 4, 1, 0, 0, 1, 41.2857, 0.666667, 1, 0, 3, 2, 33.4789, 24.7345, 2, 22.5238, 0.547619, 0.72, 0, 1, 1, 0, 0, 2, 47.2857, 1, 0.78, 0, 5, 1, 0, 0, 3, 27.8095, 0.690476, 0.74, 0, 2, 2, 0, 0, 2
Car, 30.3472, 0.895833, 0.987879, 13, 16, 4, 74.6222, 52.8115, 14, 0.581818, 58.2955, 1, 0.963636, 0, 0, 2, 31.675, 14.4421, 4, 65.625, 1, 1, 0, 3, 1, 0, 0, 5, 62.7273, 1, 0.963636, 0, 2, 2, 0, 0, 5, 46.4773, 0.53125, 1, 1, 0, 1, 36.1504, 15.3405, 2, 49.8295, 0.6875, 1, 0, 3, 1, 0, 0, 1, 59.5455, 0.875, 1, 0, 4, 1, 0, 0, 4, 65.9091, 1, 1, 0, 3, 1, 20.704, 16.0687, 3, 63.9773, 1, 1, 0, 4, 1, 0, 0, 2, 41.1932, 0.84375, 0.927273, 0, 1, 1, 0, 0, 4
Accident, 22.6575, 0.961538, 0.979866, 20, 14, 4, 77.5973, 50.6131, 7, 0.697987, 13.9256, 0.705882, 0.306122, 0, 0, 1, 0, 0, 1, 39.1357, 1, 0.55102, 0, 2, 1, 30.2935, 14.8543, 2, 75.5702, 1, 1, 0, 4, 2, 32.5504, 16.3209, 6, 76.3505, 1, 1, 0, 4, 2, 0, 0, 6, 33.2533, 0.852941, 0.693878, 0, 0, 1, 0, 0, 3, 46.6987, 0.676471, 1, 0, 1, 1, 28.5876, 17.9898, 2, 8.22329, 0.470588, 0.265306, 0, 0, 1, 0, 0, 1, 49.0396, 1, 0.877551, 0, 5, 2, 20.7577, 11.6193, 3, 55.1621, 1, 1, 1, 5, 1, 0, 0, 4
FireBrigade, 25.625, 0.95, 0.97619, 6, 13, 4, 84.5769, 55.9067, 10, 0.714286, 73.1696, 1, 0.964286, 0, 2, 2, 0, 0, 6, 73.8393, 1, 0.839286, 0, 3, 1, 32.4718, 20.8126, 6, 63.3036, 1, 1, 0, 4, 4, 35.4854, 26.5968, 4, 64.3304, 0.875, 1, 0, 4, 2, 0, 0, 3, 30.7143, 0.775, 0.928571, 0, 0, 1, 0, 0, 3, 41.2946, 0.775, 1, 0, 5, 2, 19.7139, 16.2863, 2, 36.5625, 0.9, 0.875, 0, 4, 2, 18.6064, 24.5335, 2, 51.5625, 1, 1, 0, 6, 2, 26.37, 20.9942, 4, 2.00893, 0.125, 0.160714, 0, 0, 1, 0, 0, 0
Car, 29.6572, 0.967033, 0.982143, 22, 18, 4, 79.576, 50.8246, 15, 0.541667, 56.9048, 1, 0.767857, 0, 3, 1, 43.5976, 14.9053, 3, 71.9643, 1, 1, 0, 3, 2, 15.4072, 10.7344, 4, 32.9167, 1, 0.910714, 1, 0, 1, 0, 0, 1, 43.9286, 0.7, 1, 1, 1, 1, 0, 0, 1, 64.6429, 0.8, 1, 1, 3, 1, 0, 0, 2, 73.1548, 1, 1, 0, 7, 1, 0, 0, 4, 53.4524, 1, 1, 0, 4, 2, 0, 0, 3, 81.369, 1, 1, 0, 4, 1, 0, 0, 5, 15.5952, 0.566667, 0.392857, 0, 0, 1, 0, 0, 1
Accident, 29.0655, 0.980769, 0.964912, 0, 13, 4, 55.2037, 50.4059, 11, 0.912281, 15.4025, 0.647059, 0.315789, 0, 0, 1, 0, 0, 1, 54.5666, 1, 0.736842, 0, 2, 1, 0, 0, 3, 76.161, 1, 1, 0, 1, 2, 18.6035, 12.563, 5, 79.644, 1, 1, 0, 3, 1, 0, 0, 4, 45.5882, 0.941176, 0.710526, 0, 0, 1, 0, 0, 3, 63.8545, 0.911765, 1, 0, 0, 2, 0, 0, 3, 33.8235, 0.970588, 0.526316, 0, 0, 1, 0, 0, 3, 64.1641, 1, 1, 0, 2, 2, 0, 0, 2, 62.9257, 0.941176, 1, 0, 1, 2, 0, 0, 2
FireBrigade, 25.7295, 1, 0.828358, 4, 13, 5, 82.147, 55.1255, 11, 0.828358, 13.6364, 1, 0.272727, 0, 0, 1, 0, 0, 1, 32.9238, 1, 0.386364, 0, 0, 1, 0, 0, 2, 45.1474, 1, 1, 0, 3, 1, 0, 0, 2, 73.2801, 1, 1, 0, 3, 1, 23.0578, 18.4537, 4, 74.2015, 1, 1, 0, 2, 1, 0, 0, 6, 69.656, 1, 1, 0, 3, 2, 22.871, 17.2152, 4, 55.2211, 0.783784, 1, 0, 2, 1, 20.7292, 18.4601, 4, 51.2899, 1, 1, 0, 3, 1, 0, 0, 5, 31.1425, 0.567568, 0.818182, 0, 2, 1, 0, 0, 2
Car, 34.8584, 0.950617, 0.954248, 6, 16, 5, 69.9792, 39.3311, 12, 0.529412, 28.032, 0.777778, 0.529412, 0, 0, 1, 0, 0, 2, 57.7342, 1, 0.882353, 0, 2, 2, 0, 0, 3, 70.9513, 1, 1, 0, 4, 1, 0, 0, 3, 62.0915, 0.814815, 1, 0, 0, 2, 22.0597, 13.8253, 2, 75.8896, 0.888889, 1, 0, 2, 1, 0, 0, 6, 82.2803, 1, 1, 0, 1, 1, 0, 0, 3, 74.5098, 1, 1, 0, 0, 1, 0, 0, 5, 61.5105, 1, 0.862745, 0, 3, 2, 0, 0, 3, 70.1525, 0.888889, 1, 0, 0, 1, 0, 0, 6
FireBrigade, 29.5576, 0.971963, 0.98, 5, 15, 5, 73.5603, 50.1201, 9, 0.713333, 75.1429, 1, 1, 0, 4, 1, 0, 0, 3, 78.6286, 1, 1, 0, 2, 1, 0, 0, 4, 71.3143, 1, 0.98, 0, 2, 2, 0, 0, 5, 88.1143, 1, 1, 0, 2, 0, 18.761, 17.0362, 4, 47.0286, 1, 1, 0, 2, 1, 18.7957, 15.8493, 4, 42.5143, 0.685714, 1, 0, 1, 1, 0, 0, 2, 51.9429, 0.828571, 1, 0, 1, 2, 37.2782, 17.677, 3, 50.3429, 1, 1, 0, 1, 2, 0, 0, 2, 2.17143, 0.2, 0.12, 0, 0, 1, 0, 0, 0
FireBrigade, 24.3834, 0.976744, 0.977273, 12, 14, 5, 84.8949, 64.2415, 8, 0.732955, 52.8468, 1, 0.965517, 0, 6, 2, 0, 0, 3, 63.3921, 1, 0.741379, 0, 4, 1, 42.3764, 24.2076, 5, 69.0056, 1, 1, 0, 5, 1, 0, 0, 5, 45.6295, 0.837209, 1, 1, 4, 1, 22.4254, 22.6459, 4, 60.7859, 0.930233, 1, 1, 4, 2, 14.1993, 26.9538, 3, 50.842, 0.883721, 1, 0, 4, 2, 30.9619, 19.1823, 2, 1.72414, 0.139535, 0.137931, 0, 0, 1, 0, 0, 0, 64.3544, 1, 1, 0, 5, 3, 42.452, 15.7561, 4, 7.498, 0.27907, 0.396552, 0, 0, 1, 0, 0, 2
