@RELATION imagette

@ATTRIBUTE label {Accident, Bomb, Car, Casualty, Electricity, Fire, FireBrigade, Flood, Gas, Injury, Paramedics, Person, Police, RoadBlock}
@ATTRIBUTE RatioBW_Global numeric
@ATTRIBUTE NbLinesBlackPixels_Global numeric
@ATTRIBUTE NbColsBlackPixels_Global numeric
@ATTRIBUTE HoughLines_Global numeric
@ATTRIBUTE HoughCircles_Global numeric
@ATTRIBUTE BoundingBoxNumber_Global numeric
@ATTRIBUTE GravityCenterX_Global numeric
@ATTRIBUTE GravityCenterY_Global numeric
@ATTRIBUTE CannyEdges_Global numeric
@ATTRIBUTE HWRatio_Global numeric
@ATTRIBUTE RatioBW_00 numeric
@ATTRIBUTE NbLinesBlackPixels_00 numeric
@ATTRIBUTE NbColsBlackPixels_00 numeric
@ATTRIBUTE HoughLines_00 numeric
@ATTRIBUTE HoughCircles_00 numeric
@ATTRIBUTE BoundingBoxNumber_00 numeric
@ATTRIBUTE GravityCenterX_00 numeric
@ATTRIBUTE GravityCenterY_00 numeric
@ATTRIBUTE CannyEdges_00 numeric
@ATTRIBUTE RatioBW_01 numeric
@ATTRIBUTE NbLinesBlackPixels_01 numeric
@ATTRIBUTE NbColsBlackPixels_01 numeric
@ATTRIBUTE HoughLines_01 numeric
@ATTRIBUTE HoughCircles_01 numeric
@ATTRIBUTE BoundingBoxNumber_01 numeric
@ATTRIBUTE GravityCenterX_01 numeric
@ATTRIBUTE GravityCenterY_01 numeric
@ATTRIBUTE CannyEdges_01 numeric
@ATTRIBUTE RatioBW_02 numeric
@ATTRIBUTE NbLinesBlackPixels_02 numeric
@ATTRIBUTE NbColsBlackPixels_02 numeric
@ATTRIBUTE HoughLines_02 numeric
@ATTRIBUTE HoughCircles_02 numeric
@ATTRIBUTE BoundingBoxNumber_02 numeric
@ATTRIBUTE GravityCenterX_02 numeric
@ATTRIBUTE GravityCenterY_02 numeric
@ATTRIBUTE CannyEdges_02 numeric
@ATTRIBUTE RatioBW_10 numeric
@ATTRIBUTE NbLinesBlackPixels_10 numeric
@ATTRIBUTE NbColsBlackPixels_10 numeric
@ATTRIBUTE HoughLines_10 numeric
@ATTRIBUTE HoughCircles_10 numeric
@ATTRIBUTE BoundingBoxNumber_10 numeric
@ATTRIBUTE GravityCenterX_10 numeric
@ATTRIBUTE GravityCenterY_10 numeric
@ATTRIBUTE CannyEdges_10 numeric
@ATTRIBUTE RatioBW_11 numeric
@ATTRIBUTE NbLinesBlackPixels_11 numeric
@ATTRIBUTE NbColsBlackPixels_11 numeric
@ATTRIBUTE HoughLines_11 numeric
@ATTRIBUTE HoughCircles_11 numeric
@ATTRIBUTE BoundingBoxNumber_11 numeric
@ATTRIBUTE GravityCenterX_11 numeric
@ATTRIBUTE GravityCenterY_11 numeric
@ATTRIBUTE CannyEdges_11 numeric
@ATTRIBUTE RatioBW_12 numeric
@ATTRIBUTE NbLinesBlackPixels_12 numeric
@ATTRIBUTE NbColsBlackPixels_12 numeric
@ATTRIBUTE HoughLines_12 numeric
@ATTRIBUTE HoughCircles_12 numeric
@ATTRIBUTE BoundingBoxNumber_12 numeric
@ATTRIBUTE GravityCenterX_12 numeric
@ATTRIBUTE GravityCenterY_12 numeric
@ATTRIBUTE CannyEdges_12 numeric
@ATTRIBUTE RatioBW_20 numeric
@ATTRIBUTE NbLinesBlackPixels_20 numeric
@ATTRIBUTE NbColsBlackPixels_20 numeric
@ATTRIBUTE HoughLines_20 numeric
@ATTRIBUTE HoughCircles_20 numeric
@ATTRIBUTE BoundingBoxNumber_20 numeric
@ATTRIBUTE GravityCenterX_20 numeric
@ATTRIBUTE GravityCenterY_20 numeric
@ATTRIBUTE CannyEdges_20 numeric
@ATTRIBUTE RatioBW_21 numeric
@ATTRIBUTE NbLinesBlackPixels_21 numeric
@ATTRIBUTE NbColsBlackPixels_21 numeric
@ATTRIBUTE HoughLines_21 numeric
@ATTRIBUTE HoughCircles_21 numeric
@ATTRIBUTE BoundingBoxNumber_21 numeric
@ATTRIBUTE GravityCenterX_21 numeric
@ATTRIBUTE GravityCenterY_21 numeric
@ATTRIBUTE CannyEdges_21 numeric
@ATTRIBUTE RatioBW_22 numeric
@ATTRIBUTE NbLinesBlackPixels_22 numeric
@ATTRIBUTE NbColsBlackPixels_22 numeric
@ATTRIBUTE HoughLines_22 numeric
@ATTRIBUTE HoughCircles_22 numeric
@ATTRIBUTE BoundingBoxNumber_22 numeric
@ATTRIBUTE GravityCenterX_22 numeric
@ATTRIBUTE GravityCenterY_22 numeric
@ATTRIBUTE CannyEdges_22 numeric

@DATA
RoadBlock, 25.2381, 0.971429, 0.975309, 0, 8, 6, 37.865, 32.9894, 5, 0.864198, 45.4106, 1, 0.62963, 0, 0, 1, 0, 0, 2, 84.5411, 1, 1, 0, 0, 1, 0, 0, 6, 24.1546, 0.695652, 0.814815, 0, 0, 1, 0, 0, 1, 57.81, 0.73913, 1, 0, 0, 1, 0, 0, 2, 59.5813, 0.73913, 1, 0, 0, 1, 0, 0, 2, 61.3527, 1, 1, 0, 1, 1, 0, 0, 2, 62.6409, 0.956522, 1, 0, 0, 1, 0, 0, 2, 78.0998, 1, 1, 0, 0, 1, 0, 0, 2, 51.3688, 1, 0.851852, 0, 0, 1, 0, 0, 2
Car, 14.0934, 0.964286, 0.984615, 42, 15, 5, 88.8169, 64.7427, 8, 0.574359, 28.9813, 0.702703, 0.646154, 0, 4, 2, 31.2898, 18.9615, 1, 33.3056, 1, 0.938462, 2, 3, 2, 0, 0, 5, 42.869, 0.837838, 1, 1, 3, 1, 43.0936, 14.1526, 6, 33.2225, 0.594595, 1, 2, 0, 2, 16.266, 15.2759, 0, 11.2682, 0.405405, 0.307692, 0, 0, 1, 0, 0, 0, 55.9252, 0.918919, 1, 2, 5, 1, 35.0169, 16.479, 3, 35.4262, 1, 0.923077, 0, 1, 2, 42.9588, 15.8337, 2, 21.3721, 1, 0.553846, 0, 2, 1, 0, 0, 1, 69.4803, 1, 1, 0, 7, 3, 0, 0, 4
Police, 12.7998, 0.942857, 0.950617, 43, 15, 6, 81.951, 65.6134, 9, 0.864198, 21.3366, 0.782609, 0.648148, 0, 1, 2, 0, 0, 2, 41.7069, 1, 0.944444, 0, 4, 3, 21.6839, 29.8568, 3, 8.01127, 0.347826, 0.351852, 0, 0, 1, 0, 0, 2, 56.2399, 1, 1, 3, 6, 2, 29.8725, 31.8747, 5, 49.7987, 1, 0.981481, 0, 3, 2, 17.844, 25.4236, 3, 42.2705, 0.956522, 1, 1, 4, 3, 0, 0, 5, 5.99839, 0.26087, 0.333333, 0, 1, 1, 0, 0, 1, 47.4235, 1, 1, 0, 6, 3, 32.3632, 20.8734, 4, 14.4122, 0.586957, 0.481481, 0, 1, 1, 0, 0, 2
Accident, 21.2959, 0.954023, 0.978022, 4, 10, 4, 41.5463, 48.5349, 5, 0.956044, 0.344828, 0.0344828, 0.0333333, 0, 0, 1, 0, 0, 0, 40.8046, 1, 0.766667, 0, 0, 1, 0, 0, 2, 68.5057, 0.827586, 1, 0, 1, 1, 0, 0, 5, 71.954, 1, 1, 0, 1, 1, 0, 0, 4, 39.1954, 0.862069, 1, 0, 0, 1, 0, 0, 2, 53.1034, 0.655172, 1, 0, 1, 1, 0, 0, 4, 23.4483, 0.931035, 0.433333, 0, 0, 1, 0, 0, 1, 50.2299, 1, 0.733333, 0, 0, 1, 0, 0, 2, 65.8621, 1, 1, 0, 1, 2, 0, 0, 2
FireBrigade, 11.3092, 0.959302, 0.987952, 42, 10, 3, 76.7503, 83.541, 8, 1.03614, 52.4721, 1, 1, 4, 6, 3, 36.8204, 41.8446, 6, 52.9825, 1, 0.836364, 2, 5, 3, 25.7939, 34.5704, 4, 39.3301, 1, 1, 2, 3, 2, 0, 0, 4, 32.185, 0.614035, 1, 3, 1, 2, 0, 0, 3, 4.01914, 0.263158, 0.218182, 0, 0, 1, 0, 0, 0, 23.7002, 0.561404, 1, 2, 0, 2, 0, 0, 2, 9.60128, 0.263158, 0.563636, 0, 0, 1, 0, 0, 1, 38.9793, 1, 1, 0, 5, 2, 38.7399, 39.6698, 3, 5.07177, 0.175439, 0.418182, 0, 0, 1, 0, 0, 0
Electricity, 17.3773, 0.968992, 0.819444, 10, 7, 3, 37.9274, 62.9155, 6, 1.79167, 14.0504, 0.372093, 0.541667, 0, 0, 1, 0, 0, 1, 17.6357, 0.44186, 0.833333, 0, 0, 1, 0, 0, 1, 82.7519, 1, 1, 0, 2, 1, 0, 0, 6, 44.0891, 0.860465, 1, 0, 0, 2, 0, 0, 2, 49.1279, 0.930233, 1, 0, 0, 2, 0, 0, 4, 71.8992, 0.976744, 1, 0, 2, 1, 0, 0, 4, 19.7674, 0.465116, 0.625, 0, 0, 1, 0, 0, 1, 33.8178, 0.744186, 0.625, 0, 0, 1, 0, 0, 2, 32.8488, 0.534884, 1, 0, 1, 2, 0, 0, 3
RoadBlock, 25.807, 0.97561, 0.970588, 0, 7, 6, 41.541, 40.9434, 7, 1.20588, 61.6162, 1, 1, 0, 0, 2, 0, 0, 2, 73.9057, 1, 1, 0, 0, 1, 0, 0, 4, 63.8047, 1, 1, 0, 0, 1, 0, 0, 2, 49.1582, 0.62963, 1, 0, 1, 1, 0, 0, 2, 54.7138, 0.777778, 1, 0, 0, 2, 0, 0, 2, 45.4545, 0.666667, 1, 0, 1, 1, 0, 0, 2, 61.4478, 0.962963, 1, 0, 0, 1, 0, 0, 2, 79.2929, 1, 1, 0, 1, 1, 0, 0, 4, 51.3468, 0.888889, 1, 0, 0, 1, 0, 0, 2
Paramedics, 16.2836, 0.949275, 0.955414, 48, 10, 3, 86.361, 76.8737, 8, 0.878981, 43.5619, 1, 1, 0, 5, 1, 0, 0, 3, 38.7124, 1, 0.673077, 0, 0, 1, 14.5123, 16.4429, 4, 40.5936, 0.956522, 0.961538, 0, 3, 2, 0, 0, 3, 33.2776, 0.586957, 1, 1, 1, 1, 17.5898, 14.2913, 2, 46.8227, 1, 1, 0, 4, 3, 16.8436, 34.2587, 3, 43.8127, 0.956522, 1, 1, 3, 2, 32.5254, 15.6917, 0, 34.4064, 0.934783, 0.846154, 0, 3, 2, 29.1606, 12.1221, 2, 33.3194, 1, 0.615385, 0, 0, 1, 30.9105, 15.8895, 2, 48.2441, 1, 1, 0, 4, 1, 0, 0, 3
Gas, 14.411, 0.971751, 0.970149, 38, 12, 5, 67.682, 84.9731, 6, 1.3209, 27.9276, 0.694915, 0.863636, 0, 2, 1, 0, 0, 2, 24.6918, 0.694915, 0.909091, 2, 1, 2, 0, 0, 2, 37.0185, 0.661017, 1, 0, 4, 2, 24.3767, 18.1589, 4, 49.6918, 1, 1, 0, 3, 4, 18.7722, 22.0068, 5, 48.9599, 1, 1, 3, 6, 3, 0, 0, 4, 62.7119, 1, 1, 0, 6, 3, 21.3315, 19.9863, 9, 46.9954, 0.983051, 1, 1, 4, 2, 20.7658, 17.9774, 4, 46.5716, 1, 1, 2, 5, 1, 0, 0, 4, 15.2157, 0.40678, 0.636364, 0, 2, 1, 19.3768, 32.2723, 1
Car, 15.6983, 0.942308, 0.989305, 37, 16, 5, 83.0618, 61.1978, 10, 0.55615, 35.4364, 1, 0.806452, 2, 1, 2, 0, 0, 3, 35.1992, 1, 1, 0, 3, 2, 15.1729, 14.8693, 3, 48.3871, 0.823529, 1, 0, 2, 1, 39.7087, 16.9343, 2, 33.2543, 0.411765, 1, 1, 0, 1, 0, 0, 2, 2.89374, 0.176471, 0.177419, 0, 0, 1, 0, 0, 1, 56.1195, 0.970588, 1, 1, 3, 1, 17.9343, 15.6653, 4, 45.1613, 0.941176, 1, 1, 5, 2, 18.9478, 16.2129, 2, 21.4896, 1, 0.532258, 0, 5, 1, 0, 0, 1, 67.6945, 1, 0.967742, 0, 3, 3, 0, 0, 4
Accident, 24.635, 0.975904, 0.952941, 7, 9, 3, 43.9212, 39.5075, 7, 0.976471, 0.132275, 0, 0, 0, 0, 1, 0, 0, 0, 36.7725, 0.962963, 0.678571, 0, 0, 1, 0, 0, 2, 74.2063, 1, 1, 0, 1, 2, 0, 0, 4, 71.0317, 1, 1, 0, 1, 1, 0, 0, 3, 40.3439, 0.777778, 0.892857, 0, 0, 1, 0, 0, 2, 66.9312, 0.851852, 1, 0, 1, 1, 0, 0, 2, 37.037, 1, 0.571429, 0, 0, 1, 0, 0, 1, 56.8783, 1, 0.785714, 0, 0, 2, 0, 0, 2, 75.3968, 1, 1, 0, 1, 1, 0, 0, 2
Police, 13.0719, 0.941176, 0.96732, 23, 13, 5, 75.4952, 65.3816, 10, 0.888889, 20.5229, 0.666667, 0.686275, 0, 0, 2, 0, 0, 2, 45.9259, 1, 1, 0, 5, 3, 17.1588, 17.1681, 4, 2.91939, 0.177778, 0.196078, 0, 0, 1, 0, 0, 1, 49.5425, 1, 1, 0, 6, 3, 16.6543, 17.6944, 4, 49.3682, 1, 0.921569, 0, 4, 2, 13.6534, 17.1926, 7, 44.0087, 1, 1, 0, 2, 2, 0, 0, 3, 5.92593, 0.244444, 0.352941, 0, 0, 1, 0, 0, 1, 54.1176, 1, 1, 1, 5, 3, 0, 0, 6, 17.6035, 0.688889, 0.509804, 0, 1, 1, 0, 0, 2
RoadBlock, 26.1039, 1, 0.987013, 0, 5, 5, 41.3311, 37.9502, 6, 1.03896, 61.6923, 1, 1, 0, 2, 1, 0, 0, 2, 72.3077, 1, 1, 0, 1, 1, 0, 0, 2, 62, 1, 1, 0, 0, 2, 0, 0, 2, 45.8462, 0.653846, 1, 0, 0, 1, 0, 0, 2, 53.3846, 0.769231, 1, 0, 0, 2, 0, 0, 3, 31.2308, 0.5, 1, 0, 0, 1, 0, 0, 1, 80.9231, 0.961538, 1, 0, 0, 1, 0, 0, 2, 67.2308, 1, 1, 0, 3, 1, 0, 0, 0, 59.0769, 1, 1, 0, 0, 2, 11.9119, 13.7702, 2
Electricity, 18.9663, 0.969231, 0.953125, 4, 7, 3, 32.3545, 67.7326, 8, 2.03125, 4.09745, 0.162791, 0.285714, 0, 0, 1, 0, 0, 0, 36.6556, 0.697674, 1, 0, 1, 1, 0, 0, 2, 85.825, 1, 1, 0, 1, 1, 0, 0, 4, 41.7497, 0.72093, 1, 0, 0, 2, 0, 0, 2, 46.1794, 0.860465, 1, 0, 1, 2, 0, 0, 4, 70.8749, 1, 1, 0, 1, 1, 0, 0, 4, 38.3167, 0.674419, 1, 0, 1, 1, 0, 0, 3, 37.9845, 0.627907, 0.809524, 0, 0, 1, 0, 0, 2, 39.2027, 0.604651, 1, 0, 0, 2, 0, 0, 1
Paramedics, 18.2215, 0.942029, 0.84106, 51, 10, 4, 80.3538, 75.866, 8, 0.913907, 50.5217, 1, 1, 0, 5, 1, 16.9402, 32.1983, 4, 49.3478, 1, 0.9, 0, 0, 1, 0, 0, 3, 51.0435, 1, 1, 0, 3, 3, 0, 0, 4, 36.6957, 0.76087, 1, 0, 1, 1, 0, 0, 3, 49.4348, 1, 1, 0, 2, 3, 0, 0, 3, 44.4783, 0.913043, 1, 0, 3, 2, 27.3283, 17.6813, 1, 28.7391, 0.847826, 0.64, 0, 2, 2, 0, 0, 2, 37.7826, 1, 0.64, 1, 2, 2, 31.4129, 19.4361, 2, 45.4348, 0.913043, 1, 0, 3, 3, 32.3716, 25.6087, 1
FireBrigade, 11.4188, 0.955128, 0.933735, 42, 12, 4, 77.3882, 75.1392, 9, 0.939759, 50.6294, 1, 1, 2, 4, 2, 15.5409, 18.0387, 4, 57.2727, 1, 0.763636, 2, 2, 2, 31.4935, 27.4706, 4, 35.6294, 0.961538, 0.927273, 0, 2, 2, 0, 0, 2, 33.042, 0.673077, 1, 4, 0, 2, 0, 0, 2, 14.5105, 0.423077, 0.545455, 0, 0, 1, 0, 0, 0, 26.5734, 0.673077, 1, 3, 0, 2, 0, 0, 2, 4.61538, 0.192308, 0.327273, 0, 0, 1, 0, 0, 1, 39.1958, 1, 1, 1, 6, 2, 0, 0, 3, 12.4126, 0.307692, 0.654545, 0, 0, 1, 0, 0, 1
Car, 15.7332, 0.956989, 0.983516, 24, 15, 4, 81.5783, 57.4299, 11, 0.510989, 27.8495, 0.83871, 0.716667, 0, 0, 2, 0, 0, 1, 40.2688, 1, 1, 1, 3, 2, 0, 0, 4, 39.1398, 0.870968, 1, 1, 0, 1, 0, 0, 2, 18.0108, 0.387097, 0.516667, 0, 2, 1, 0, 0, 1, 13.6022, 0.387097, 0.516667, 0, 0, 1, 0, 0, 1, 65.6989, 1, 1, 1, 3, 2, 36.4625, 16.6707, 3, 46.2366, 1, 1, 1, 1, 1, 0, 0, 2, 26.9892, 1, 0.65, 0, 0, 1, 0, 0, 1, 70.2688, 1, 1, 0, 2, 2, 32.4505, 15.8439, 3
RoadBlock, 28.0229, 0.988235, 0.986111, 1, 6, 6, 41.6873, 50.2111, 6, 1.18056, 59.0774, 1, 1, 0, 1, 2, 0, 0, 2, 73.5119, 1, 1, 0, 0, 2, 0, 0, 4, 60.2679, 1, 1, 0, 0, 2, 0, 0, 2, 52.2321, 0.642857, 1, 0, 0, 1, 0, 0, 1, 51.1905, 0.642857, 1, 0, 0, 2, 0, 0, 2, 52.0833, 0.821429, 1, 0, 1, 1, 0, 0, 2, 74.5536, 1, 1, 0, 1, 1, 0, 0, 2, 79.0179, 1, 1, 0, 0, 1, 0, 0, 3, 43.6012, 0.821429, 0.875, 0, 0, 1, 0, 0, 2
Electricity, 14.3146, 0.977444, 0.705128, 1, 7, 4, 33.0133, 74.787, 5, 1.70513, 12.7622, 0.386364, 0.538462, 0, 0, 1, 0, 0, 1, 46.1538, 0.704545, 1, 0, 1, 1, 0, 0, 3, 79.1084, 1, 1, 0, 2, 1, 0, 0, 5, 45.979, 1, 1, 0, 1, 2, 11.0469, 15.3317, 2, 40.035, 0.727273, 0.961538, 0, 1, 2, 0, 0, 2, 59.7028, 1, 1, 0, 1, 2, 0, 0, 4, 7.95455, 0.272727, 0.423077, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 29.3706, 0.409091, 1, 0, 0, 2, 0, 0, 0
Police, 11.1802, 0.888112, 0.950617, 43, 13, 5, 78.8579, 73.2799, 8, 0.882716, 12.4113, 0.510638, 0.444444, 0, 3, 1, 0, 0, 2, 42.3168, 1, 0.851852, 1, 5, 3, 18.229, 26.7963, 3, 10.4019, 0.361702, 0.462963, 0, 0, 1, 0, 0, 2, 48.9756, 1, 1, 0, 4, 2, 0, 0, 7, 43.6958, 1, 0.833333, 0, 3, 3, 0, 0, 4, 37.7463, 1, 1, 5, 4, 2, 0, 0, 4, 18.5973, 0.595745, 0.648148, 0, 3, 1, 0, 0, 2, 41.7652, 1, 0.888889, 1, 7, 2, 36.3681, 16.6261, 4, 20.4098, 0.893617, 0.518519, 0, 1, 2, 0, 0, 2
Accident, 4.15104, 0.3375, 0.366667, 2, 10, 2, 88.9561, 119.041, 3, 1, 0.03125, 0, 0, 0, 0, 1, 0, 0, 0, 25.4687, 0.925, 0.4625, 2, 5, 2, 0, 0, 3, 8.79688, 0.375, 0.525, 0, 1, 2, 0, 0, 0, 6.84375, 0.2125, 0.4375, 0, 0, 1, 0, 0, 3, 39.8906, 0.875, 0.7625, 0, 5, 2, 36.7321, 40.1225, 5, 2.23438, 0.1, 0.25, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1.28125, 0.0625, 0.075, 0, 0, 1, 0, 0, 0
Gas, 5.58681, 0.641667, 0.45, 29, 13, 2, 110.147, 100.005, 5, 1, 17.0313, 0.7, 0.7125, 6, 4, 1, 33.819, 43.0134, 3, 14.3438, 0.725, 0.4125, 0, 2, 2, 50.5466, 48.9779, 2, 3.78125, 0.15, 0.2875, 0, 0, 1, 0, 0, 2, 29.8594, 0.8875, 1, 12, 7, 2, 46.4854, 32.0486, 6, 40.1094, 1, 0.9625, 2, 7, 2, 20.268, 62.9885, 6, 15.0781, 0.2875, 0.825, 0, 4, 1, 57.9212, 14.806, 2, 8.625, 0.6, 0.1625, 0, 0, 1, 0, 0, 2, 8.51563, 0.4375, 0.35, 0, 2, 1, 0, 0, 3, 0.265625, 0.0125, 0, 0, 0, 1, 0, 0, 0
Paramedics, 24.4386, 0.989899, 0.980583, 17, 7, 3, 44.7529, 58.3816, 8, 0.961165, 59.9822, 1, 1, 0, 2, 1, 0, 0, 2, 61.4082, 1, 0.941176, 0, 0, 2, 0, 0, 4, 49.287, 0.787879, 0.882353, 0, 1, 2, 0, 0, 2, 55.8824, 0.969697, 1, 0, 0, 2, 0, 0, 4, 65.8645, 1, 1, 0, 2, 4, 0, 0, 6, 49.5544, 0.818182, 1, 0, 0, 2, 0, 0, 1, 48.0392, 0.878788, 1, 0, 1, 2, 0, 0, 2, 48.3957, 1, 0.794118, 0, 0, 1, 0, 0, 1, 61.7647, 1, 1, 0, 3, 1, 0, 0, 2
Car, 13.9902, 0.956989, 0.967213, 19, 17, 4, 80.8646, 61.1406, 11, 0.508197, 19.6192, 0.741935, 0.52459, 0, 0, 1, 0, 0, 2, 31.0947, 1, 0.836066, 0, 1, 2, 0, 0, 2, 56.0021, 0.83871, 1, 0, 2, 2, 39.3494, 18.7599, 2, 13.2734, 0.548387, 0.393443, 0, 0, 1, 0, 0, 0, 1.74511, 0.0967742, 0.213115, 0, 0, 1, 0, 0, 0, 67.7419, 1, 1, 0, 4, 1, 36.7704, 14.096, 3, 43.046, 1, 1, 0, 5, 1, 0, 0, 1, 23.2681, 1, 0.52459, 0, 1, 1, 0, 0, 1, 70.4389, 1, 1, 0, 5, 1, 0, 0, 5
FireBrigade, 11.4975, 0.978102, 0.941176, 25, 15, 4, 76.7924, 69.0075, 7, 0.895425, 51.4597, 1, 1, 0, 3, 1, 0, 0, 5, 54.6841, 1, 0.784314, 0, 2, 3, 0, 0, 3, 30.4139, 1, 0.862745, 0, 2, 1, 0, 0, 1, 46.1002, 0.888889, 1, 4, 1, 3, 0, 0, 2, 10.4575, 0.355556, 0.352941, 0, 0, 1, 0, 0, 0, 29.4553, 0.755556, 1, 0, 1, 2, 0, 0, 1, 12.6362, 0.355556, 0.588235, 0, 1, 1, 0, 0, 1, 37.5163, 1, 0.784314, 0, 5, 3, 0, 0, 1, 14.6405, 0.466667, 0.588235, 0, 0, 1, 0, 0, 0
Electricity, 16.8179, 0.985611, 0.724638, 9, 7, 4, 29.6955, 77.259, 6, 2.01449, 19.2817, 0.5, 0.652174, 0, 0, 1, 0, 0, 2, 51.3233, 0.608696, 1, 0, 1, 1, 0, 0, 3, 75.0473, 0.847826, 1, 0, 1, 1, 0, 0, 4, 46.2193, 0.956522, 1, 0, 1, 2, 0, 0, 2, 44.9905, 0.673913, 1, 0, 1, 2, 0, 0, 3, 64.5558, 1, 1, 0, 1, 2, 0, 0, 4, 8.79017, 0.282609, 0.434783, 0, 0, 1, 0, 0, 0, 16.1626, 0.543478, 0.391304, 0, 0, 1, 0, 0, 1, 30.9074, 0.456522, 1, 0, 0, 2, 0, 0, 2
RoadBlock, 17.3338, 0.985611, 0.991453, 4, 9, 6, 52.5234, 72.5093, 8, 1.18803, 40.078, 0.956522, 1, 0, 1, 2, 0, 0, 2, 53.6789, 1, 1, 0, 2, 2, 11.6943, 21.9147, 4, 37.2352, 0.913043, 0.974359, 0, 1, 2, 20.9321, 13.8154, 2, 26.0312, 0.347826, 1, 0, 2, 1, 0, 0, 3, 30.9365, 0.347826, 1, 0, 0, 2, 17.0306, 23.7882, 2, 24.5262, 0.347826, 1, 0, 1, 1, 0, 0, 1, 50.6132, 1, 1, 0, 4, 2, 19.1944, 29.4946, 2, 50, 1, 1, 0, 2, 2, 16.859, 21.6349, 2, 41.7503, 1, 1, 0, 3, 2, 22.9599, 22.775, 2
Police, 10.9927, 0.911565, 0.972527, 37, 15, 5, 84.2709, 71.6202, 8, 0.807692, 16.0204, 0.530612, 0.616667, 0, 1, 2, 0, 0, 2, 39.8299, 1, 0.933333, 2, 6, 3, 17.6402, 20.8759, 3, 7.61905, 0.306122, 0.383333, 0, 1, 1, 0, 0, 2, 34.5918, 0.979592, 1, 0, 4, 1, 0, 0, 6, 43.4014, 1, 0.816667, 0, 4, 3, 23.53, 22.1235, 5, 43.9796, 1, 1, 1, 7, 3, 35.1044, 30.6681, 3, 29.7619, 0.857143, 1, 2, 1, 2, 25.504, 22.9011, 2, 30.9864, 1, 0.9, 2, 4, 2, 0, 0, 2, 10.7823, 0.469388, 0.383333, 0, 2, 1, 0, 0, 2
Accident, 21.2423, 0.954545, 0.954545, 7, 8, 4, 46.523, 44.3015, 9, 1, 0.951249, 0.103448, 0.0689655, 0, 0, 1, 0, 0, 0, 38.4067, 1, 0.62069, 0, 0, 1, 0, 0, 2, 62.9013, 0.793103, 1, 0, 0, 2, 0, 0, 3, 76.5755, 1, 1, 0, 2, 1, 0, 0, 4, 58.8585, 1, 0.896552, 0, 0, 1, 0, 0, 1, 63.258, 0.793103, 1, 0, 0, 2, 0, 0, 3, 23.3056, 0.827586, 0.448276, 0, 0, 1, 0, 0, 1, 54.3401, 1, 0.827586, 0, 0, 2, 14.7456, 14.4652, 2, 75.7432, 1, 1, 0, 1, 1, 0, 0, 4
Paramedics, 26.5986, 0.979167, 0.970297, 13, 5, 5, 44.9294, 47.1283, 8, 0.950495, 67.9924, 1, 1, 0, 2, 1, 12.817, 12.4207, 5, 59.6591, 1, 0.878788, 0, 0, 1, 0, 0, 3, 62.0265, 0.90625, 1, 0, 3, 2, 0, 0, 4, 51.1364, 0.8125, 1, 0, 0, 3, 0, 0, 2, 67.803, 1, 1, 0, 3, 2, 0, 0, 5, 62.6894, 1, 1, 0, 0, 2, 0, 0, 2, 51.3258, 0.78125, 1, 0, 1, 2, 0, 0, 2, 55.6818, 1, 1, 0, 0, 1, 0, 0, 1, 62.8788, 1, 1, 0, 2, 1, 0, 0, 2
Car, 15.8153, 0.969697, 0.994286, 23, 16, 4, 83.0314, 60.1943, 9, 0.565714, 23.3542, 0.727273, 0.637931, 0, 1, 2, 0, 0, 1, 31.1912, 1, 0.862069, 0, 1, 2, 0, 0, 3, 49.3208, 0.848485, 1, 0, 2, 1, 40.5469, 16.8555, 3, 35.8412, 0.424242, 1, 0, 0, 2, 0, 0, 1, 9.87461, 0.272727, 0.396552, 0, 0, 1, 0, 0, 1, 63.7409, 0.939394, 1, 0, 4, 1, 0, 0, 3, 44.6708, 1, 1, 0, 2, 1, 0, 0, 2, 18.861, 1, 0.517241, 0, 0, 1, 0, 0, 1, 68.5998, 1, 1, 0, 4, 1, 0, 0, 4
Police, 24.0816, 0.985714, 0.979592, 0, 4, 3, 19.4282, 35.9478, 7, 1.42857, 63.0435, 1, 1, 0, 0, 1, 0, 0, 2, 91.5761, 1, 1, 0, 0, 0, 0, 0, 4, 79.6196, 1, 0.9375, 0, 0, 0, 0, 0, 3, 52.1739, 0.782609, 1, 0, 0, 1, 0, 0, 2, 58.9674, 0.73913, 1, 0, 1, 1, 0, 0, 2, 1.3587, 0.0434783, 0, 0, 0, 1, 0, 0, 0, 76.3587, 1, 1, 0, 0, 1, 0, 0, 2, 71.7391, 1, 1, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0
