@RELATION imagette

@ATTRIBUTE label {Accident, Bomb, Car, Casualty, Electricity, Fire, FireBrigade, Flood, Gas, Injury, Paramedics, Person, Police, RoadBlock}
@ATTRIBUTE RatioBW_Global numeric
@ATTRIBUTE NbLinesBlackPixels_Global numeric
@ATTRIBUTE NbColsBlackPixels_Global numeric
@ATTRIBUTE HoughLines_Global numeric
@ATTRIBUTE HoughCircles_Global numeric
@ATTRIBUTE BoundingBoxNumber_Global numeric
@ATTRIBUTE GravityCenterX_Global numeric
@ATTRIBUTE GravityCenterY_Global numeric
@ATTRIBUTE CannyEdges_Global numeric
@ATTRIBUTE HWRatio_Global numeric
@ATTRIBUTE RatioBW_3x3_00 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_00 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_00 numeric
@ATTRIBUTE HoughLines_3x3_00 numeric
@ATTRIBUTE HoughCircles_3x3_00 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_00 numeric
@ATTRIBUTE GravityCenterX_3x3_00 numeric
@ATTRIBUTE GravityCenterY_3x3_00 numeric
@ATTRIBUTE CannyEdges_3x3_00 numeric
@ATTRIBUTE RatioBW_3x3_01 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_01 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_01 numeric
@ATTRIBUTE HoughLines_3x3_01 numeric
@ATTRIBUTE HoughCircles_3x3_01 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_01 numeric
@ATTRIBUTE GravityCenterX_3x3_01 numeric
@ATTRIBUTE GravityCenterY_3x3_01 numeric
@ATTRIBUTE CannyEdges_3x3_01 numeric
@ATTRIBUTE RatioBW_3x3_02 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_02 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_02 numeric
@ATTRIBUTE HoughLines_3x3_02 numeric
@ATTRIBUTE HoughCircles_3x3_02 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_02 numeric
@ATTRIBUTE GravityCenterX_3x3_02 numeric
@ATTRIBUTE GravityCenterY_3x3_02 numeric
@ATTRIBUTE CannyEdges_3x3_02 numeric
@ATTRIBUTE RatioBW_3x3_10 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_10 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_10 numeric
@ATTRIBUTE HoughLines_3x3_10 numeric
@ATTRIBUTE HoughCircles_3x3_10 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_10 numeric
@ATTRIBUTE GravityCenterX_3x3_10 numeric
@ATTRIBUTE GravityCenterY_3x3_10 numeric
@ATTRIBUTE CannyEdges_3x3_10 numeric
@ATTRIBUTE RatioBW_3x3_11 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_11 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_11 numeric
@ATTRIBUTE HoughLines_3x3_11 numeric
@ATTRIBUTE HoughCircles_3x3_11 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_11 numeric
@ATTRIBUTE GravityCenterX_3x3_11 numeric
@ATTRIBUTE GravityCenterY_3x3_11 numeric
@ATTRIBUTE CannyEdges_3x3_11 numeric
@ATTRIBUTE RatioBW_3x3_12 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_12 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_12 numeric
@ATTRIBUTE HoughLines_3x3_12 numeric
@ATTRIBUTE HoughCircles_3x3_12 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_12 numeric
@ATTRIBUTE GravityCenterX_3x3_12 numeric
@ATTRIBUTE GravityCenterY_3x3_12 numeric
@ATTRIBUTE CannyEdges_3x3_12 numeric
@ATTRIBUTE RatioBW_3x3_20 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_20 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_20 numeric
@ATTRIBUTE HoughLines_3x3_20 numeric
@ATTRIBUTE HoughCircles_3x3_20 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_20 numeric
@ATTRIBUTE GravityCenterX_3x3_20 numeric
@ATTRIBUTE GravityCenterY_3x3_20 numeric
@ATTRIBUTE CannyEdges_3x3_20 numeric
@ATTRIBUTE RatioBW_3x3_21 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_21 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_21 numeric
@ATTRIBUTE HoughLines_3x3_21 numeric
@ATTRIBUTE HoughCircles_3x3_21 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_21 numeric
@ATTRIBUTE GravityCenterX_3x3_21 numeric
@ATTRIBUTE GravityCenterY_3x3_21 numeric
@ATTRIBUTE CannyEdges_3x3_21 numeric
@ATTRIBUTE RatioBW_3x3_22 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_22 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_22 numeric
@ATTRIBUTE HoughLines_3x3_22 numeric
@ATTRIBUTE HoughCircles_3x3_22 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_22 numeric
@ATTRIBUTE GravityCenterX_3x3_22 numeric
@ATTRIBUTE GravityCenterY_3x3_22 numeric
@ATTRIBUTE CannyEdges_3x3_22 numeric
@ATTRIBUTE RatioBW_2x2_00 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_00 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_00 numeric
@ATTRIBUTE HoughLines_2x2_00 numeric
@ATTRIBUTE HoughCircles_2x2_00 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_00 numeric
@ATTRIBUTE GravityCenterX_2x2_00 numeric
@ATTRIBUTE GravityCenterY_2x2_00 numeric
@ATTRIBUTE CannyEdges_2x2_00 numeric
@ATTRIBUTE RatioBW_2x2_01 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_01 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_01 numeric
@ATTRIBUTE HoughLines_2x2_01 numeric
@ATTRIBUTE HoughCircles_2x2_01 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_01 numeric
@ATTRIBUTE GravityCenterX_2x2_01 numeric
@ATTRIBUTE GravityCenterY_2x2_01 numeric
@ATTRIBUTE CannyEdges_2x2_01 numeric
@ATTRIBUTE RatioBW_2x2_10 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_10 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_10 numeric
@ATTRIBUTE HoughLines_2x2_10 numeric
@ATTRIBUTE HoughCircles_2x2_10 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_10 numeric
@ATTRIBUTE GravityCenterX_2x2_10 numeric
@ATTRIBUTE GravityCenterY_2x2_10 numeric
@ATTRIBUTE CannyEdges_2x2_10 numeric
@ATTRIBUTE RatioBW_2x2_11 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_11 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_11 numeric
@ATTRIBUTE HoughLines_2x2_11 numeric
@ATTRIBUTE HoughCircles_2x2_11 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_11 numeric
@ATTRIBUTE GravityCenterX_2x2_11 numeric
@ATTRIBUTE GravityCenterY_2x2_11 numeric
@ATTRIBUTE CannyEdges_2x2_11 numeric

@DATA
Flood, 24.3854, 0.777027, 0.981928, 0, 15, 5, 78.0346, 80.8712, 9, 0.891566, 37.0686, 0.877551, 0.872727, 0, 8, 1, 25.4666, 24.0651, 2, 48.8312, 0.897959, 1, 0, 6, 2, 0, 0, 3, 54.1373, 1, 0.963636, 0, 5, 3, 16.1153, 18.8461, 3, 44.1558, 0.714286, 1, 0, 3, 2, 25.8133, 22.6166, 3, 47.2727, 0.755102, 1, 0, 4, 3, 0, 0, 2, 56.1781, 0.959184, 1, 0, 3, 3, 33.3945, 18.2892, 2, 46.2709, 0.816327, 1, 0, 1, 2, 16.0343, 14.7293, 3, 46.679, 1, 1, 1, 7, 2, 31.2995, 24.9231, 3, 42.3006, 0.938776, 0.854545, 0, 5, 2, 28.8994, 24.7484, 4, 50.7652, 0.891892, 0.927711, 0, 9, 1, 25.4848, 23.9624, 6, 63.6438, 1, 1, 2, 10, 3, 51.3577, 43.8221, 7, 53.3702, 0.905405, 1, 0, 7, 2, 49.3249, 23.4874, 11, 53.4679, 0.986486, 0.915663, 0, 8, 3, 56.0857, 48.6869, 4
Bomb, 17.6657, 0.987013, 0.974359, 0, 8, 4, 55.3492, 78.3891, 6, 1.31624, 0.201106, 0.0196078, 0, 0, 0, 1, 0, 0, 0, 50.4274, 1, 1, 0, 3, 2, 0, 0, 3, 50.9804, 1, 1, 0, 2, 2, 0, 0, 3, 45.5505, 1, 0.923077, 0, 3, 2, 17.4914, 34.0407, 2, 25.993, 0.372549, 1, 0, 3, 1, 0, 0, 2, 31.5234, 0.431373, 1, 0, 2, 1, 21.062, 36.8794, 2, 15.7366, 0.333333, 0.641026, 0, 1, 1, 0, 0, 3, 47.1594, 1, 1, 0, 1, 2, 13.6021, 23.686, 2, 41.9809, 0.921569, 1, 0, 1, 2, 0, 0, 2, 25.6829, 0.727273, 0.844828, 0, 3, 2, 0, 0, 2, 47.313, 1, 1, 0, 4, 2, 15.9022, 17.9999, 1, 47.2682, 1, 1, 3, 4, 2, 0, 0, 3, 41.3121, 0.987013, 1, 0, 3, 2, 27.0095, 47.5162, 2
Casualty, 36.2616, 0.980952, 0.940298, 2, 7, 3, 32.1417, 62.9664, 7, 1.56716, 71.2987, 0.885714, 1, 0, 1, 1, 0, 0, 2, 14.1558, 0.428571, 0.590909, 0, 1, 1, 0, 0, 1, 30.6494, 0.885714, 0.5, 0, 1, 1, 0, 0, 1, 73.8961, 1, 1, 0, 1, 1, 0, 0, 2, 86.7533, 1, 1, 0, 0, 0, 0, 0, 2, 72.4675, 1, 1, 0, 0, 1, 0, 0, 3, 98.8312, 1, 1, 0, 2, 0, 0, 0, 4, 66.6234, 1, 1, 0, 1, 1, 0, 0, 2, 58.0519, 0.857143, 0.863636, 0, 1, 2, 0, 0, 1, 70.5711, 0.942308, 1, 0, 1, 2, 0, 0, 2, 47.9604, 1, 0.727273, 0, 3, 1, 16.7577, 34.5019, 2, 97.8438, 1, 1, 0, 4, 0, 0, 0, 4, 69.8718, 0.942308, 0.969697, 0, 2, 2, 0, 0, 2
Injury, 29.9968, 0.947368, 0.981595, 2, 17, 8, 77.3265, 36.1605, 10, 0.466258, 70.2222, 1, 0.944444, 0, 0, 2, 0, 0, 2, 60.6667, 1, 0.722222, 0, 5, 1, 0, 0, 5, 71.9259, 0.96, 1, 0, 0, 2, 0, 0, 2, 38.7407, 1, 0.5, 0, 0, 2, 0, 0, 4, 84.8889, 1, 1, 0, 0, 0, 0, 0, 6, 35.1852, 1, 0.537037, 0, 1, 2, 0, 0, 3, 39.4815, 1, 0.648148, 0, 1, 2, 0, 0, 2, 55.2593, 1, 0.740741, 0, 5, 1, 0, 0, 3, 48.3704, 1, 0.814815, 0, 2, 2, 0, 0, 3, 66.0169, 1, 1, 0, 5, 3, 43.919, 20.1, 3, 64.2625, 0.973684, 1, 0, 3, 3, 58.1229, 14.7859, 2, 61.7284, 1, 1, 0, 8, 2, 0, 0, 3, 65.5945, 1, 1, 2, 7, 2, 0, 0, 2
Fire, 26.6551, 0.972973, 0.972477, 1, 7, 4, 59.2527, 65.5736, 6, 1.3578, 48.8662, 0.734694, 0.916667, 0, 2, 2, 0, 0, 2, 61.0544, 1, 1, 0, 1, 3, 0, 0, 4, 56.4059, 1, 1, 0, 2, 2, 0, 0, 2, 53.458, 0.836735, 1, 0, 2, 3, 0, 0, 5, 5.04535, 0.326531, 0.194444, 0, 0, 1, 0, 0, 1, 31.9728, 0.428571, 1, 0, 1, 1, 15.7921, 33.414, 2, 75.5669, 1, 1, 0, 3, 2, 0, 0, 5, 57.5964, 1, 0.944444, 0, 2, 3, 0, 0, 2, 46.9955, 0.918367, 1, 0, 2, 2, 17.4718, 15.228, 2, 54.5796, 0.972973, 0.981481, 0, 6, 3, 16.3523, 31.0318, 3, 57.958, 1, 1, 0, 3, 2, 0, 0, 4, 65.7658, 1, 1, 0, 6, 3, 0, 0, 4, 45.7708, 0.986486, 1, 0, 3, 2, 0, 0, 3
Flood, 20.7911, 0.782946, 0.974359, 2, 17, 4, 95.6079, 66.293, 7, 0.661538, 40.8587, 0.860465, 0.861538, 0, 3, 2, 18.188, 29.4302, 2, 22.6476, 0.744186, 0.830769, 0, 3, 1, 0, 0, 3, 44.7585, 1, 0.846154, 0, 11, 2, 32.1601, 27.7086, 3, 48.1574, 0.906977, 0.984615, 0, 7, 2, 37.0032, 23.8651, 6, 26.7979, 0.697674, 0.892308, 0, 2, 1, 0, 0, 2, 54.2755, 0.953488, 1, 0, 8, 3, 22.9137, 23.4132, 3, 56.0644, 1, 1, 0, 9, 2, 42.7774, 23.5987, 4, 15.2773, 0.44186, 0.769231, 0, 0, 1, 0, 0, 3, 47.0841, 1, 0.8, 0, 5, 3, 37.6113, 22.5667, 2, 46.134, 0.921875, 1, 0, 9, 2, 40.8089, 33.9082, 3, 45.3286, 0.890625, 0.907216, 0, 7, 2, 31.6789, 38.9547, 3, 51.0148, 0.84375, 1, 1, 10, 3, 58.7558, 26.2502, 3, 46.8267, 0.90625, 0.907216, 2, 9, 2, 47.601, 33.0295, 1
Casualty, 26.3805, 0.972727, 0.935185, 8, 10, 4, 55.2522, 46.9322, 8, 1.01852, 40.5864, 0.527778, 1, 0, 0, 1, 16.267, 23.174, 2, 10.1852, 0.361111, 0.5, 0, 0, 1, 0, 0, 1, 24.8457, 0.888889, 0.388889, 0, 1, 1, 0, 0, 3, 86.1111, 1, 1, 0, 3, 1, 0, 0, 5, 90.0463, 1, 1, 0, 2, 1, 0, 0, 3, 43.6728, 1, 1, 0, 3, 1, 0, 0, 4, 49.2284, 1, 0.694444, 0, 1, 1, 0, 0, 2, 26.7747, 0.916667, 0.5, 0, 1, 1, 0, 0, 3, 51.6975, 0.861111, 1, 0, 1, 2, 0, 0, 2, 57.7441, 0.981818, 1, 0, 2, 2, 13.4897, 32.821, 2, 39.2593, 1, 0.62963, 0, 5, 2, 28.6326, 34.0199, 3, 66.4646, 1, 0.833333, 0, 6, 1, 21.834, 32.8919, 3, 47.5421, 0.909091, 1, 3, 3, 2, 0, 0, 3
Bomb, 16.9426, 0.9875, 0.936937, 1, 9, 3, 70.94, 83.1737, 7, 1.44144, 0, 0, 0, 0, 0, 1, 0, 0, 0, 30.9026, 0.660377, 0.837838, 0, 0, 2, 22.8195, 34.6737, 2, 53.9521, 1, 1, 0, 4, 1, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 34.1662, 0.603774, 1, 0, 1, 2, 0, 0, 2, 28.2509, 0.490566, 1, 0, 2, 1, 0, 0, 2, 58.3886, 1, 0.918919, 0, 2, 2, 0, 0, 5, 51.1474, 1, 0.756757, 0, 3, 2, 0, 0, 4, 36.41, 0.886792, 0.756757, 0, 0, 2, 18.0114, 14.844, 2, 9.63636, 0.2625, 0.527273, 0, 0, 1, 0, 0, 2, 50.1136, 1, 1, 1, 4, 2, 30.5634, 13.1218, 3, 53, 1, 1, 0, 6, 2, 27.931, 44.2213, 2, 42.3636, 1, 0.890909, 0, 1, 2, 20.7075, 49.757, 2
Injury, 25.7076, 0.915663, 0.988166, 2, 17, 5, 84.2394, 39.657, 7, 0.491124, 43.1878, 0.62963, 0.928571, 0, 0, 1, 0, 0, 2, 72.0899, 1, 0.946429, 0, 8, 1, 0, 0, 5, 73.3466, 1, 1, 0, 1, 2, 0, 0, 4, 15.1455, 0.555556, 0.375, 0, 0, 1, 0, 0, 3, 61.9048, 1, 1, 1, 4, 2, 0, 0, 2, 46.8915, 1, 1, 0, 4, 2, 0, 0, 2, 36.3757, 1, 0.553571, 0, 3, 2, 0, 0, 2, 51.2566, 1, 0.732143, 0, 4, 2, 0, 0, 2, 46.5608, 1, 1, 0, 2, 2, 0, 0, 3, 46.7189, 0.780488, 0.761905, 0, 3, 1, 36.6992, 15.0972, 1, 69.4832, 1, 1, 0, 6, 2, 63.3306, 13.9988, 2, 47.0383, 1, 0.75, 0, 9, 2, 52.2776, 22.8309, 2, 66.4634, 1, 1, 0, 7, 2, 0, 0, 4
Person, 28.1363, 0.97973, 0.970149, 3, 6, 5, 29.3672, 73.8689, 11, 2.20896, 40.3525, 0.938776, 0.681818, 0, 0, 1, 0, 0, 1, 45.0835, 1, 1, 0, 0, 1, 0, 0, 2, 54.5455, 1, 1, 0, 2, 2, 0, 0, 5, 97.6809, 1, 1, 0, 1, 0, 0, 0, 4, 72.3562, 1, 1, 0, 1, 1, 0, 0, 1, 68.1818, 0.836735, 1, 0, 1, 2, 0, 0, 3, 34.8794, 1, 0.954545, 0, 0, 1, 0, 0, 1, 29.7774, 0.367347, 1, 0, 1, 1, 0, 0, 3, 52.5046, 0.755102, 1, 0, 1, 1, 0, 0, 2, 74.7338, 1, 1, 0, 3, 1, 17.8907, 32.4296, 1, 60.7699, 1, 1, 0, 2, 2, 0, 0, 3, 66.2981, 1, 1, 1, 2, 2, 14.0113, 34.8513, 3, 47.6249, 1, 1, 0, 3, 2, 17.3572, 47.1115, 2
Fire, 20.4307, 0.974026, 0.985294, 4, 9, 5, 65.9748, 63.5051, 7, 1.13235, 25.7516, 0.627451, 0.622222, 0, 1, 1, 0, 0, 2, 53.6383, 1, 1, 0, 4, 2, 24.0669, 36.0878, 5, 47.4074, 1, 1, 0, 3, 2, 0, 0, 3, 47.5381, 1, 1, 0, 5, 2, 26.3454, 23.0416, 4, 3.18083, 0.294118, 0.133333, 0, 0, 1, 0, 0, 0, 33.5948, 0.529412, 1, 0, 1, 2, 0, 0, 2, 63.0501, 1, 1, 0, 3, 2, 0, 0, 3, 33.5948, 1, 0.466667, 0, 0, 1, 0, 0, 2, 38.6492, 0.784314, 1, 0, 1, 2, 18.0544, 15.8288, 2, 42.5325, 0.935065, 0.838235, 0, 6, 2, 34.5007, 44.3427, 2, 46.6387, 1, 1, 0, 6, 2, 0, 0, 2, 51.0886, 1, 1, 0, 7, 2, 36.371, 29.5434, 4, 37.0321, 0.961039, 1, 1, 2, 2, 38.2635, 39.9446, 2
Casualty, 30.937, 0.978723, 0.969697, 1, 12, 5, 48.2997, 45.3065, 6, 0.949495, 57.1847, 0.870968, 1, 0, 1, 2, 0, 0, 3, 2.54154, 0.129032, 0.212121, 0, 0, 1, 0, 0, 0, 27.6637, 0.806452, 0.454545, 0, 1, 1, 0, 0, 3, 95.0147, 1, 1, 0, 2, 0, 0, 0, 3, 80.9384, 1, 1, 0, 2, 1, 0, 0, 4, 46.5298, 1, 0.848485, 0, 1, 1, 14.2589, 11.3092, 2, 75.9531, 1, 1, 0, 2, 1, 0, 0, 3, 55.3275, 1, 0.848485, 0, 1, 1, 0, 0, 2, 36.5591, 0.580645, 1, 0, 1, 1, 0, 0, 2, 62.2232, 1, 1, 0, 4, 2, 18.3127, 23.7727, 2, 40.5558, 1, 0.673469, 0, 3, 2, 34.0295, 19.9359, 2, 85.1932, 1, 1, 0, 4, 1, 17.2241, 24.4169, 3, 50.5862, 0.723404, 1, 0, 5, 2, 23.7993, 18.1263, 2
Injury, 25.7035, 0.870588, 0.994152, 0, 17, 4, 86.0147, 41.0031, 6, 0.497076, 55.9524, 0.821429, 0.912281, 0, 0, 1, 0, 0, 3, 72.6817, 1, 1, 0, 3, 1, 0, 0, 5, 42.3559, 0.642857, 0.894737, 0, 1, 1, 0, 0, 3, 27.6942, 0.892857, 0.403509, 0, 0, 2, 0, 0, 1, 74.6241, 1, 1, 0, 1, 1, 44.0088, 12.5157, 7, 25.3759, 0.892857, 0.315789, 0, 0, 2, 0, 0, 2, 32.2055, 1, 0.526316, 0, 3, 2, 0, 0, 2, 50.188, 1, 0.719298, 0, 2, 2, 0, 0, 3, 56.7043, 1, 0.964912, 0, 3, 2, 0, 0, 3, 69.4118, 0.952381, 1, 0, 6, 2, 0, 0, 2, 57.2549, 0.952381, 1, 0, 6, 2, 0, 0, 1, 45.8263, 1, 0.976471, 0, 6, 2, 0, 0, 4, 57.507, 1, 1, 1, 11, 2, 0, 0, 3
Flood, 24.5842, 0.901961, 0.984127, 10, 15, 6, 85.7595, 82.033, 14, 0.809524, 33.8624, 0.764706, 1, 1, 3, 2, 0, 0, 3, 49.362, 0.960784, 1, 0, 7, 2, 26.7219, 24.1559, 5, 44.32, 1, 0.984127, 1, 7, 2, 25.836, 17.8167, 4, 46.8098, 0.941176, 1, 0, 3, 2, 0, 0, 4, 50.2334, 1, 1, 0, 8, 2, 38.2272, 20.0001, 3, 50.9181, 0.862745, 1, 0, 6, 2, 33.3657, 15.1408, 2, 42.328, 0.823529, 1, 0, 2, 2, 23.4041, 24.9695, 4, 50.5758, 1, 1, 1, 6, 2, 40.7896, 25.2381, 3, 54.3417, 1, 1, 0, 4, 3, 0, 0, 3, 51.1338, 0.973684, 1, 1, 8, 2, 0, 0, 9, 56.201, 1, 1, 3, 10, 3, 36.9013, 45.5178, 6, 61.3522, 1, 1, 0, 9, 2, 36.4866, 39.0859, 10, 54.7452, 1, 1, 3, 10, 3, 35.7558, 38.0321, 7
Person, 27.0082, 0.982249, 0.876712, 1, 5, 4, 35.757, 73.1298, 10, 2.31507, 39.6577, 0.910714, 0.583333, 0, 0, 1, 0, 0, 1, 22.5446, 0.232143, 1, 0, 0, 1, 0, 0, 2, 34.5982, 0.589286, 0.875, 0, 3, 2, 0, 0, 2, 93.8988, 1, 1, 0, 2, 0, 0, 0, 6, 73.9583, 1, 1, 0, 0, 0, 0, 0, 2, 52.8274, 0.660714, 1, 0, 1, 1, 0, 0, 4, 71.6518, 1, 1, 0, 0, 1, 0, 0, 3, 18.6756, 0.232143, 1, 0, 0, 1, 0, 0, 2, 54.0179, 0.910714, 1, 0, 0, 2, 0, 0, 4, 66.3029, 1, 1, 0, 2, 2, 0, 0, 1, 42.8902, 0.869048, 0.944444, 0, 2, 2, 17.1844, 46.5241, 1, 77.8439, 1, 1, 0, 4, 2, 14.1118, 35.5401, 4, 48.1812, 1, 1, 0, 2, 2, 15.903, 64.456, 3
Casualty, 29.9139, 0.979167, 0.98913, 4, 8, 5, 39.6283, 51.3371, 6, 1.04348, 49.375, 0.90625, 0.866667, 0, 1, 1, 0, 0, 2, 55.4167, 1, 0.866667, 0, 1, 1, 0, 0, 2, 55.1042, 1, 0.8, 0, 2, 1, 17.7366, 12.2127, 2, 94.8958, 1, 1, 0, 2, 0, 0, 0, 4, 81.9792, 1, 1, 0, 2, 0, 0, 0, 4, 69.5833, 1, 1, 0, 2, 2, 0, 0, 3, 61.875, 1, 1, 0, 0, 1, 0, 0, 5, 26.9792, 0.625, 0.733333, 0, 0, 1, 0, 0, 2, 8.125, 0.53125, 0.2, 0, 0, 1, 0, 0, 0, 75.8152, 1, 1, 0, 2, 2, 21.3185, 31.7512, 4, 67.663, 1, 0.891304, 0, 6, 2, 0, 0, 5, 75.2264, 1, 1, 0, 4, 2, 0, 0, 3, 32.5634, 1, 0.456522, 0, 4, 1, 0, 0, 4
Fire, 22.5917, 0.974843, 0.985611, 0, 9, 5, 70.0716, 76.7193, 8, 1.14388, 40.3199, 1, 0.543478, 0, 1, 2, 26.962, 28.6517, 3, 51.3536, 1, 1, 0, 4, 2, 22.6096, 35.3777, 3, 44.3806, 1, 1, 0, 3, 2, 26.1921, 27.7262, 3, 49.4258, 0.641509, 1, 0, 2, 2, 0, 0, 4, 18.0886, 0.641509, 0.478261, 0, 1, 1, 0, 0, 1, 31.1731, 0.320755, 1, 0, 0, 1, 15.0104, 36.4883, 1, 49.0976, 0.90566, 0.826087, 0, 2, 1, 27.2146, 26.7878, 3, 50.1231, 1, 1, 0, 5, 2, 0, 0, 3, 46.5135, 1, 1, 0, 4, 2, 22.3759, 21.8242, 2, 51.2383, 1, 0.869565, 0, 6, 2, 33.0239, 34.218, 5, 47.5876, 1, 1, 0, 4, 2, 26.4709, 53.3521, 3, 55.421, 1, 0.927536, 0, 5, 3, 50.2222, 27.0927, 4, 42.5977, 1, 1, 0, 5, 2, 0, 0, 6
Injury, 22.2089, 0.876543, 0.989247, 0, 23, 3, 84.6056, 38.7083, 6, 0.435484, 36.3799, 0.62963, 0.83871, 0, 0, 1, 0, 0, 2, 80.8244, 1, 1, 0, 3, 1, 0, 0, 6, 43.19, 0.703704, 0.822581, 0, 2, 1, 0, 0, 2, 20.2509, 0.777778, 0.322581, 0, 0, 1, 0, 0, 1, 74.0741, 1, 1, 0, 2, 2, 0, 0, 5, 9.61768, 0.444444, 0.258065, 0, 0, 1, 0, 0, 1, 37.3357, 1, 0.725806, 0, 3, 2, 0, 0, 2, 53.405, 1, 0.822581, 0, 2, 2, 0, 0, 3, 34.3489, 1, 0.612903, 0, 3, 1, 0, 0, 3, 61.2097, 0.9, 1, 0, 4, 1, 24.4624, 15.0958, 1, 58.2527, 0.85, 1, 0, 3, 1, 0, 0, 2, 43.9247, 1, 0.903226, 1, 7, 2, 68.2397, 17.8464, 2, 42.0699, 1, 1, 1, 5, 2, 66.9182, 21.5309, 3
Bomb, 20.535, 0.972414, 0.925234, 1, 8, 4, 56.1975, 74.7355, 9, 1.35514, 3.86905, 0.166667, 0.285714, 0, 0, 1, 0, 0, 1, 57.3214, 1, 1, 0, 1, 2, 0, 0, 3, 60.8929, 1, 1, 0, 3, 2, 0, 0, 4, 37.5595, 0.958333, 1, 0, 3, 1, 0, 0, 2, 65.4167, 1, 1, 0, 3, 1, 0, 0, 3, 50.7738, 1, 1, 0, 2, 2, 0, 0, 2, 59.9405, 0.916667, 1, 0, 2, 1, 16.9082, 21.9796, 6, 20.2976, 0.9375, 0.257143, 0, 0, 1, 0, 0, 1, 14.4048, 0.666667, 0.257143, 0, 0, 1, 0, 0, 2, 33.9361, 0.5, 0.90566, 0, 0, 1, 0, 0, 1, 58.4906, 1, 1, 0, 4, 1, 0, 0, 3, 59.6436, 1, 1, 0, 6, 2, 30.9252, 18.149, 4, 37.1593, 0.972222, 0.528302, 0, 0, 2, 13.5689, 36.5725, 1
Person, 26.4826, 0.987952, 0.818182, 3, 7, 6, 38.8014, 78.8583, 13, 2.15584, 34.4, 0.836364, 0.56, 0, 1, 1, 0, 0, 1, 31.5636, 0.327273, 1, 0, 0, 1, 0, 0, 3, 23.7818, 0.527273, 0.64, 0, 2, 1, 0, 0, 5, 87.0545, 1, 1, 0, 2, 1, 0, 0, 6, 81.8182, 1, 1, 0, 0, 0, 0, 0, 2, 75.0545, 1, 1, 0, 3, 1, 0, 0, 3, 44.2909, 0.854545, 0.88, 0, 0, 1, 0, 0, 2, 27.4909, 0.327273, 1, 0, 1, 1, 10.7265, 13.2348, 2, 48.2182, 0.909091, 0.96, 0, 2, 1, 0, 0, 3, 66.5504, 1, 1, 0, 2, 2, 0, 0, 4, 40.837, 1, 0.789474, 0, 3, 1, 0, 0, 3, 67.6601, 1, 1, 0, 3, 2, 19.2607, 65.4778, 1, 52.6316, 1, 0.973684, 0, 3, 2, 0, 0, 3
